"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",8,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0
"2",8,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
"3",10,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0
"4",12,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0
"5",10,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0
"6",8,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0
"7",10,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
"8",11,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0
"9",9,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"10",15,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
"11",10,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"12",8,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
"13",9,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0
"14",8,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
"15",11,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0
"16",8,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
"17",8,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
"18",8,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
"19",9,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0
"20",8,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0
"21",8,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
"22",8,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
"23",11,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0
"24",8,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
"25",10,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0
"26",7,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
"27",11,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0
"28",8,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
"29",7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"30",12,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0
"31",11,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
"32",13,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0
"33",10,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
"34",10,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
"35",10,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0
"36",7,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
"37",13,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
"38",10,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"39",12,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0
"40",13,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0
"41",7,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"42",11,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
"43",12,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0
"44",10,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0
"45",12,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0
"46",6,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
"47",7,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"48",5,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
"49",10,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
"50",8,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
"51",10,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
"52",10,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0
"53",9,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"54",9,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
"55",6,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"56",11,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0
"57",7,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
