"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",9,1,1,1,1,1,1,1,1,1,0
"2",3,0,1,1,0,0,0,1,0,0,0
"3",7,1,1,1,1,0,1,1,1,0,0
"4",1,0,0,0,0,0,0,0,1,0,0
"5",6,0,1,0,1,1,1,1,1,0,0
"6",6,1,1,1,1,0,1,0,0,1,0
"7",4,0,1,1,1,1,0,0,0,0,0
"8",6,1,0,1,1,1,1,0,1,0,0
"9",4,1,0,0,1,0,1,1,0,0,0
"10",5,0,1,1,0,0,1,1,0,1,0
"11",6,1,0,1,0,1,0,1,1,1,0
"12",4,1,0,1,1,0,0,0,1,0,0
"13",3,0,1,0,0,0,0,1,0,1,0
"14",7,1,1,1,1,1,1,0,1,0,0
"15",5,1,1,0,1,0,0,1,1,0,0
"16",6,0,1,1,0,1,0,1,1,1,0
"17",5,0,0,0,1,1,1,1,0,1,0
"18",7,0,1,1,1,1,1,1,0,1,0
"19",0,0,0,0,0,0,0,0,0,0,0
"20",3,0,0,0,0,1,1,0,0,1,0
"21",5,0,1,1,1,1,0,0,1,0,0
"22",3,1,0,0,0,0,1,0,0,1,0
"23",4,0,0,1,1,1,0,0,1,0,0
"24",8,1,1,1,1,1,1,0,1,1,0
"25",4,0,0,1,1,0,0,1,1,0,0
"26",6,1,1,1,0,0,0,1,1,1,0
"27",5,1,0,0,1,1,1,0,1,0,0
"28",6,1,1,0,0,1,0,1,1,1,0
"29",3,0,1,0,0,0,1,0,1,0,0
"30",4,1,0,1,0,0,1,0,1,0,0
"31",8,1,1,1,1,1,1,1,0,1,0
"32",2,0,0,0,0,0,0,1,0,1,0
"33",5,0,1,0,0,1,1,1,0,1,0
"34",4,1,1,0,0,0,0,0,1,1,0
"35",6,0,0,1,1,1,1,1,1,0,0
"36",5,1,0,1,1,0,1,1,0,0,0
"37",6,0,1,0,1,1,1,1,1,0,0
"38",3,1,0,0,0,1,0,0,1,0,0
"39",2,0,0,1,0,1,0,0,0,0,0
"40",4,0,0,0,1,1,1,0,0,1,0
"41",5,1,0,0,1,0,1,1,1,0,0
"42",4,1,0,0,0,1,1,1,0,0,0
"43",4,1,0,0,1,1,0,0,0,1,0
"44",5,1,0,1,1,0,1,1,0,0,0
"45",5,0,1,0,0,0,1,1,1,1,0
"46",4,1,0,1,1,0,1,0,0,0,0
"47",4,0,0,1,1,0,1,0,1,0,0
"48",6,1,1,0,1,1,1,0,0,1,0
"49",4,0,0,1,0,0,1,0,1,1,0
"50",6,1,1,0,0,0,1,1,1,1,0
"51",5,0,1,1,0,0,1,0,1,1,0
"52",6,0,0,1,0,1,1,1,1,1,0
"53",3,1,0,0,1,0,0,1,0,0,0
"54",4,0,1,0,0,0,1,0,1,1,0
"55",3,0,0,1,0,1,0,1,0,0,0
"56",4,0,0,1,0,0,1,1,0,1,0
"57",6,1,0,1,1,1,0,1,1,0,0
"58",7,1,1,0,0,1,1,1,1,1,0
"59",4,0,1,0,0,1,1,1,0,0,0
"60",6,1,1,1,0,0,1,0,1,1,0
"61",4,0,1,1,0,1,0,0,0,1,0
"62",7,0,1,1,1,1,1,1,1,0,0
"63",6,1,1,0,1,1,1,0,0,1,0
"64",3,0,1,1,0,1,0,0,0,0,0
"65",2,0,0,1,1,0,0,0,0,0,0
"66",4,0,1,1,0,0,0,0,1,1,0
"67",5,0,1,0,1,1,0,1,1,0,0
"68",2,0,1,1,0,0,0,0,0,0,0
"69",3,0,0,0,1,1,0,0,0,1,0
"70",5,0,1,1,0,1,1,1,0,0,0
"71",3,0,0,1,1,1,0,0,0,0,0
"72",4,0,1,0,1,1,0,0,1,0,0
"73",4,1,0,1,0,0,0,1,1,0,0
"74",6,1,0,1,1,1,0,0,1,1,0
"75",4,0,1,1,1,0,0,1,0,0,0
"76",5,0,0,1,1,1,1,0,1,0,0
"77",6,1,1,1,0,1,0,1,0,1,0
"78",3,0,0,1,0,1,0,0,1,0,0
"79",5,0,1,1,0,0,1,1,1,0,0
"80",5,0,1,1,0,0,1,1,0,1,0
"81",2,1,0,0,0,0,1,0,0,0,0
"82",2,0,0,0,1,0,0,1,0,0,0
"83",4,0,1,1,1,0,0,1,0,0,0
"84",2,0,0,0,1,0,0,0,0,1,0
"85",3,1,1,0,1,0,0,0,0,0,0
"86",7,1,1,1,1,1,0,1,1,0,0
"87",7,0,1,0,1,1,1,1,1,1,0
"88",7,0,1,1,1,0,1,1,1,1,0
"89",6,1,0,1,1,0,1,0,1,1,0
"90",4,1,0,1,1,1,0,0,0,0,0
"91",4,1,0,0,0,1,1,1,0,0,0
"92",5,0,0,1,1,0,1,1,0,1,0
"93",3,1,1,0,0,0,0,1,0,0,0
"94",3,0,0,1,1,0,1,0,0,0,0
"95",3,0,0,1,0,0,0,1,1,0,0
"96",5,1,1,1,1,0,0,0,1,0,0
"97",3,1,1,0,0,0,0,0,0,1,0
"98",6,0,0,1,1,1,1,0,1,1,0
"99",3,1,1,1,0,0,0,0,0,0,0
"100",1,0,0,0,0,0,0,0,0,0,1
