"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",9,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"2",6,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"3",6,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"4",9,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0
"5",10,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0
"6",5,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"7",6,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"8",8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"9",4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"10",9,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0
"11",10,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0
"12",12,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0
"13",13,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0
"14",8,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
"15",8,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
"16",10,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
"17",8,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"18",7,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"19",8,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
"20",10,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
"21",10,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
"22",9,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
"23",12,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0
"24",9,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
"25",6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
"26",12,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
"27",9,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"28",9,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0
"29",11,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0
