"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",10,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0
"2",13,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
"3",11,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0
"4",13,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0
"5",11,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
"6",9,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0
"7",11,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0
"8",8,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0
"9",9,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
"10",8,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
"11",7,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
"12",10,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"13",9,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
"14",12,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0
"15",9,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
"16",10,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0
"17",11,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0
"18",13,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0
"19",10,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0
"20",7,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
"21",10,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0
"22",11,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
"23",11,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0
"24",7,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"25",10,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0
"26",13,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0
"27",10,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
"28",7,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"29",7,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"30",8,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
"31",8,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
"32",9,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0
"33",12,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
"34",11,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0
"35",8,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0
"36",12,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
"37",6,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
"38",8,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0
"39",11,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
"40",11,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0
"41",5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"42",9,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
"43",11,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"44",11,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0
"45",10,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0
"46",9,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0
"47",7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
"48",9,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0
"49",7,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0
"50",12,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0
"51",10,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"52",12,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
"53",10,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0
"54",12,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0
"55",13,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0
"56",9,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0
"57",13,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"58",8,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0
"59",11,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
"60",8,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
"61",10,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
"62",9,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
"63",12,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0
"64",10,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"65",5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
"66",9,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0
"67",11,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0
"68",8,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0
"69",12,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0
"70",11,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0
"71",11,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
"72",10,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0
"73",6,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
"74",10,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
"75",6,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
"76",10,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
"77",13,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0
"78",12,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0
"79",12,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
"80",6,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
"81",9,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0
"82",11,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0
"83",7,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
"84",10,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0
"85",11,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"86",8,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0
"87",7,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
"88",9,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
"89",11,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
"90",12,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
