"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",3,0,1,0,1,0,0,0,0,1,0
"2",4,0,0,1,0,0,1,0,1,1,0
"3",4,0,0,1,0,1,0,1,0,1,0
"4",6,1,1,0,1,0,0,1,1,1,0
"5",6,1,0,1,0,0,1,1,1,1,0
"6",4,1,0,1,1,0,0,0,1,0,0
"7",4,1,0,1,1,0,0,0,1,0,0
"8",5,1,1,0,1,0,1,1,0,0,0
"9",3,1,0,0,0,0,0,0,1,1,0
"10",6,1,0,1,1,1,0,0,1,1,0
"11",4,1,0,0,0,0,0,1,1,1,0
"12",4,0,1,0,1,0,0,0,1,1,0
"13",2,0,1,0,1,0,0,0,0,0,0
"14",6,1,1,0,1,1,0,1,0,1,0
"15",6,1,0,1,1,1,1,0,1,0,0
"16",3,0,0,0,1,0,0,0,1,1,0
"17",4,0,0,0,0,0,1,1,1,1,0
"18",4,1,1,1,1,0,0,0,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
