"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,1,0,0,0,1,0,1,1,1,0
"2",5,1,1,0,1,1,0,0,0,1,0
"3",7,0,1,1,1,1,1,0,1,1,0
"4",5,1,0,1,1,1,0,0,0,1,0
"5",5,1,1,0,1,1,0,0,1,0,0
"6",6,0,1,1,1,1,1,0,0,1,0
"7",3,0,0,0,1,1,0,1,0,0,0
"8",4,1,0,0,0,1,0,0,1,1,0
"9",5,0,0,1,1,1,1,0,1,0,0
"10",5,1,1,1,0,0,1,0,1,0,0
"11",5,1,1,1,0,0,0,1,1,0,0
"12",3,1,0,0,1,0,1,0,0,0,0
"13",5,0,1,0,1,1,1,1,0,0,0
"14",8,1,1,1,1,1,0,1,1,1,0
"15",5,0,1,1,1,0,0,1,0,1,0
"16",4,1,1,1,1,0,0,0,0,0,0
"17",6,1,1,1,0,1,0,1,0,1,0
"18",7,1,1,1,1,1,1,0,0,1,0
"19",7,0,1,1,1,0,1,1,1,1,0
"20",6,1,0,0,1,0,1,1,1,1,0
"21",3,1,0,0,0,0,0,1,1,0,0
"22",4,0,0,0,1,0,1,0,1,1,0
"23",4,0,0,0,0,1,1,1,1,0,0
"24",4,0,1,1,1,0,0,1,0,0,0
"25",3,0,0,1,0,0,0,1,1,0,0
"26",5,0,1,0,0,1,1,0,1,1,0
"27",5,0,1,1,0,1,1,0,0,1,0
"28",3,0,1,1,0,1,0,0,0,0,0
"29",7,1,0,1,0,1,1,1,1,1,0
"30",4,0,1,0,0,0,0,1,1,1,0
"31",4,0,1,1,0,0,1,1,0,0,0
"32",4,1,1,0,0,0,1,0,1,0,0
"33",7,1,0,1,1,1,0,1,1,1,0
"34",4,0,0,0,1,1,0,1,1,0,0
"35",5,1,0,1,0,0,0,1,1,1,0
"36",5,1,0,0,1,1,1,0,1,0,0
"37",8,1,1,0,1,1,1,1,1,1,0
"38",2,0,0,0,1,0,1,0,0,0,0
"39",4,0,0,0,1,0,1,0,1,1,0
"40",6,1,1,1,1,1,0,1,0,0,0
"41",6,1,0,1,1,0,0,1,1,1,0
"42",3,0,1,0,0,0,1,0,0,1,0
"43",5,0,0,1,1,0,1,0,1,1,0
"44",3,0,0,0,1,0,1,1,0,0,0
"45",6,0,1,1,0,1,0,1,1,1,0
"46",3,1,0,0,0,0,0,0,1,1,0
"47",5,1,1,0,1,0,0,0,1,1,0
"48",3,1,0,1,0,0,0,1,0,0,0
"49",3,0,0,1,0,0,1,0,0,1,0
"50",2,0,1,0,0,0,1,0,0,0,0
"51",4,0,0,1,1,0,0,1,0,1,0
"52",3,1,0,0,0,1,0,0,0,1,0
"53",6,1,1,0,0,1,1,1,1,0,0
"54",5,0,1,1,1,0,1,0,1,0,0
"55",5,0,0,0,1,1,1,0,1,1,0
"56",2,0,0,0,0,0,0,1,0,1,0
"57",2,0,0,1,0,0,1,0,0,0,0
"58",6,1,1,0,1,0,0,1,1,1,0
"59",4,0,1,0,1,1,0,0,0,1,0
"60",5,0,0,1,1,1,0,1,0,1,0
"61",4,0,1,1,0,0,1,0,0,1,0
"62",7,1,1,0,1,1,1,1,1,0,0
"63",4,1,0,1,0,1,0,1,0,0,0
"64",5,0,0,0,1,1,1,0,1,1,0
"65",6,0,1,1,1,0,1,0,1,1,0
"66",5,0,0,0,1,1,1,0,1,1,0
"67",6,0,1,1,1,1,0,0,1,1,0
"68",8,1,1,1,1,1,1,1,1,0,0
"69",6,1,1,1,1,0,0,1,1,0,0
"70",4,0,1,1,0,0,0,0,1,1,0
"71",4,0,0,1,1,0,1,0,0,1,0
"72",3,1,0,0,1,0,0,0,1,0,0
"73",5,0,0,0,1,1,1,1,0,1,0
"74",5,1,1,0,0,1,1,0,1,0,0
"75",4,0,0,1,1,0,1,0,1,0,0
"76",4,1,0,0,1,0,0,1,1,0,0
"77",3,0,0,0,1,0,1,0,1,0,0
"78",4,0,0,1,1,0,1,0,0,1,0
"79",4,1,0,1,0,1,0,0,1,0,0
"80",4,0,1,1,0,0,1,0,0,1,0
"81",4,0,1,1,0,0,0,0,1,1,0
"82",4,1,0,0,0,1,1,0,0,1,0
"83",8,1,1,1,0,1,1,1,1,1,0
"84",5,1,1,1,0,0,1,0,0,1,0
"85",3,0,0,1,1,0,0,1,0,0,0
"86",3,0,1,0,0,0,1,1,0,0,0
"87",7,1,1,1,1,0,1,1,1,0,0
"88",5,1,1,0,0,1,0,1,0,1,0
"89",5,0,1,1,0,0,1,1,0,1,0
"90",7,0,1,1,1,0,1,1,1,1,0
"91",4,1,0,1,1,1,0,0,0,0,0
"92",6,1,0,1,0,0,1,1,1,1,0
"93",2,0,0,0,1,0,1,0,0,0,0
"94",3,1,0,0,0,1,0,1,0,0,0
"95",3,1,0,1,0,0,1,0,0,0,0
"96",6,1,1,1,0,1,1,0,1,0,0
"97",3,1,1,0,1,0,0,0,0,0,0
"98",6,1,1,1,1,1,0,0,1,0,0
"99",3,0,0,0,1,0,1,0,1,0,0
"100",1,0,0,0,0,0,0,0,0,0,1
