"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",3,0,1,0,1,0,0,0,0,1,0
"2",6,0,1,1,0,0,1,1,1,1,0
"3",7,1,1,1,1,0,0,1,1,1,0
"4",4,1,1,0,1,1,0,0,0,0,0
"5",5,1,0,1,1,0,1,0,1,0,0
"6",6,1,0,0,1,1,1,1,0,1,0
"7",5,1,0,0,1,1,1,1,0,0,0
"8",3,0,1,1,0,0,0,0,1,0,0
"9",3,0,1,0,1,0,0,1,0,0,0
"10",6,1,1,1,0,1,0,1,1,0,0
"11",4,0,0,1,1,0,1,0,1,0,0
"12",5,0,1,1,0,1,0,1,1,0,0
"13",6,1,0,1,1,1,0,0,1,1,0
"14",7,0,1,0,1,1,1,1,1,1,0
"15",4,0,1,1,1,0,0,0,0,1,0
"16",4,0,0,1,1,0,1,0,1,0,0
"17",3,0,0,1,0,1,0,1,0,0,0
"18",3,0,0,1,0,1,0,0,1,0,0
"19",5,0,0,1,0,1,1,0,1,1,0
"20",5,0,1,1,0,1,0,1,1,0,0
"21",4,0,0,0,1,0,1,1,1,0,0
"22",3,0,1,0,1,0,0,1,0,0,0
"23",5,1,0,1,1,1,0,1,0,0,0
"24",4,0,1,1,0,1,1,0,0,0,0
"25",4,0,0,1,1,0,1,0,0,1,0
"26",2,0,0,0,1,0,1,0,0,0,0
"27",3,0,0,0,1,0,1,0,1,0,0
"28",1,0,1,0,0,0,0,0,0,0,0
"29",5,1,1,0,1,0,1,0,1,0,0
"30",6,1,1,0,0,1,1,1,1,0,0
"31",5,1,1,1,0,0,1,0,0,1,0
"32",4,0,1,1,1,1,0,0,0,0,0
"33",3,0,0,0,0,0,1,1,0,1,0
"34",6,0,1,1,0,1,0,1,1,1,0
"35",6,1,1,1,1,1,0,0,1,0,0
"36",5,0,1,0,0,0,1,1,1,1,0
"37",5,0,1,0,1,1,1,0,1,0,0
"38",4,0,0,0,1,0,1,1,0,1,0
"39",4,0,0,1,1,1,0,0,0,1,0
"40",6,0,0,1,1,1,0,1,1,1,0
"41",3,0,0,1,0,1,1,0,0,0,0
"42",5,1,0,0,1,1,1,1,0,0,0
"43",3,0,1,1,1,0,0,0,0,0,0
"44",4,0,1,1,0,1,0,1,0,0,0
"45",3,0,1,1,0,0,0,1,0,0,0
"46",2,0,0,0,1,0,0,0,0,1,0
"47",4,0,1,0,0,0,0,1,1,1,0
"48",5,1,1,1,1,0,0,0,1,0,0
"49",6,0,0,1,1,1,0,1,1,1,0
"50",5,1,0,0,1,1,1,1,0,0,0
"51",6,1,0,1,0,1,1,1,0,1,0
"52",5,0,1,1,0,0,1,1,1,0,0
"53",5,0,1,1,1,1,1,0,0,0,0
"54",5,0,1,0,1,1,1,1,0,0,0
"55",6,1,1,0,0,1,1,1,0,1,0
"56",5,1,0,0,1,1,0,1,1,0,0
"57",4,0,0,1,0,1,0,0,1,1,0
"58",7,1,1,1,1,0,1,1,1,0,0
"59",1,0,1,0,0,0,0,0,0,0,0
"60",4,0,0,1,1,0,0,0,1,1,0
"61",7,1,1,1,0,1,1,1,0,1,0
"62",4,1,1,1,0,0,0,0,1,0,0
"63",1,1,0,0,0,0,0,0,0,0,0
"64",3,0,0,1,1,0,0,0,0,1,0
"65",4,1,1,1,0,0,0,0,1,0,0
"66",6,1,0,1,1,1,0,1,0,1,0
"67",4,0,1,0,0,1,0,1,0,1,0
"68",6,0,1,1,1,0,1,1,0,1,0
"69",5,1,1,1,0,0,1,0,0,1,0
"70",5,1,0,1,1,0,1,1,0,0,0
"71",6,1,0,1,0,1,0,1,1,1,0
"72",4,0,0,1,1,0,0,1,1,0,0
"73",5,0,0,1,1,1,0,1,1,0,0
"74",3,0,0,0,1,0,0,1,1,0,0
"75",3,0,0,1,1,0,0,0,0,1,0
"76",3,0,0,0,1,0,0,0,1,1,0
"77",5,0,0,1,1,1,1,0,0,1,0
"78",3,0,1,0,1,0,1,0,0,0,0
"79",5,0,1,1,0,0,1,1,1,0,0
"80",7,1,1,1,1,0,1,0,1,1,0
"81",8,1,0,1,1,1,1,1,1,1,0
"82",7,1,1,1,0,1,0,1,1,1,0
"83",4,1,0,1,0,0,0,1,1,0,0
"84",4,0,0,0,1,1,0,1,1,0,0
"85",7,1,1,0,0,1,1,1,1,1,0
"86",3,0,0,1,0,0,1,0,1,0,0
"87",8,1,1,1,1,1,0,1,1,1,0
"88",4,0,1,1,0,0,0,1,1,0,0
"89",4,0,0,1,1,0,1,1,0,0,0
"90",4,1,1,0,0,0,0,1,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
