"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",11,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"2",11,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0
"3",11,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0
"4",13,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
"5",10,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0
"6",10,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0
"7",6,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"8",13,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0
"9",8,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
"10",14,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0
"11",6,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"12",11,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0
"13",8,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
"14",10,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
"15",10,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
"16",7,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
"17",9,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"18",9,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0
"19",10,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
"20",10,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0
"21",12,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
"22",15,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0
"23",8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0
"24",13,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0
"25",11,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0
"26",14,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
"27",8,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0
"28",12,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0
"29",11,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0
"30",9,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0
"31",13,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0
"32",12,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0
"33",12,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0
"34",11,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
"35",10,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
"36",9,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0
