"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,0,1,1,0,1,1,0,0,1,0
"2",2,0,0,0,0,1,0,1,0,0,0
"3",6,1,1,1,0,0,1,1,0,1,0
"4",6,1,1,1,1,0,1,1,0,0,0
"5",6,1,1,1,0,0,1,1,1,0,0
"6",5,0,1,0,1,0,1,0,1,1,0
"7",4,1,0,0,1,0,0,1,1,0,0
"8",5,1,1,0,0,0,1,1,1,0,0
"9",4,1,1,0,0,0,1,0,0,1,0
"10",2,0,0,1,1,0,0,0,0,0,0
"11",5,0,0,0,0,1,1,1,1,1,0
"12",5,0,1,1,0,0,0,1,1,1,0
"13",4,1,0,0,1,1,0,1,0,0,0
"14",6,0,1,0,1,1,0,1,1,1,0
"15",5,0,0,1,1,1,1,1,0,0,0
"16",4,1,0,0,1,1,1,0,0,0,0
"17",6,0,0,0,1,1,1,1,1,1,0
"18",3,0,1,1,0,0,0,1,0,0,0
"19",5,1,0,1,1,0,1,0,1,0,0
"20",3,0,0,1,0,1,0,0,0,1,0
"21",7,1,1,0,1,1,1,1,1,0,0
"22",4,0,0,1,1,1,0,0,1,0,0
"23",4,0,1,0,0,1,0,0,1,1,0
"24",2,0,0,0,0,0,0,1,0,1,0
"25",5,1,1,0,0,0,1,1,0,1,0
"26",4,1,0,0,1,1,0,1,0,0,0
"27",5,1,1,1,1,0,0,0,1,0,0
"28",6,1,1,1,1,0,1,0,0,1,0
"29",5,1,1,0,1,1,0,1,0,0,0
"30",4,0,1,0,1,0,1,0,1,0,0
"31",3,1,0,0,0,1,1,0,0,0,0
"32",5,0,1,0,0,1,1,1,0,1,0
"33",4,1,0,0,0,0,1,0,1,1,0
"34",5,1,1,0,0,1,1,0,0,1,0
"35",5,1,1,1,0,1,0,0,1,0,0
"36",5,1,0,1,1,1,0,1,0,0,0
"37",3,0,0,0,1,0,1,0,0,1,0
"38",4,0,0,1,0,1,0,1,0,1,0
"39",7,1,1,1,1,0,1,1,0,1,0
"40",6,0,1,1,1,0,1,1,1,0,0
"41",3,0,1,0,0,1,1,0,0,0,0
"42",3,0,0,0,0,0,1,1,0,1,0
"43",5,1,1,0,1,1,0,1,0,0,0
"44",3,1,0,0,0,0,1,0,1,0,0
"45",4,1,1,0,0,0,0,0,1,1,0
"46",4,1,0,1,0,0,1,1,0,0,0
"47",3,0,1,0,0,1,0,0,1,0,0
"48",6,1,1,1,1,0,1,0,1,0,0
"49",5,1,1,0,0,1,0,1,0,1,0
"50",6,1,1,1,1,1,0,1,0,0,0
"51",5,0,0,1,0,1,1,0,1,1,0
"52",5,0,0,1,0,1,0,1,1,1,0
"53",2,0,1,0,0,0,0,1,0,0,0
"54",5,1,0,1,0,1,1,0,1,0,0
"55",4,0,1,0,1,0,0,1,0,1,0
"56",3,1,1,0,0,0,1,0,0,0,0
"57",5,1,0,1,1,0,1,0,0,1,0
"58",6,1,0,1,1,0,1,0,1,1,0
"59",2,0,0,0,0,0,1,1,0,0,0
"60",6,1,1,0,0,1,1,0,1,1,0
"61",4,1,0,0,0,1,0,0,1,1,0
"62",6,1,0,1,1,0,1,0,1,1,0
"63",3,0,0,1,0,0,1,1,0,0,0
"64",5,1,1,1,0,1,0,1,0,0,0
"65",4,1,0,1,1,0,0,0,1,0,0
"66",5,0,0,1,1,0,1,1,0,1,0
"67",3,1,0,1,0,0,0,1,0,0,0
"68",5,0,1,1,0,1,0,1,1,0,0
"69",4,0,1,1,1,1,0,0,0,0,0
"70",7,1,0,1,1,1,1,1,0,1,0
"71",5,1,0,1,0,1,1,0,1,0,0
"72",5,1,1,0,1,0,0,1,1,0,0
"73",6,1,1,0,1,1,0,1,1,0,0
"74",3,0,0,1,0,1,1,0,0,0,0
"75",4,1,1,0,1,0,1,0,0,0,0
"76",5,0,1,1,0,1,1,0,0,1,0
"77",4,1,0,0,1,1,0,1,0,0,0
"78",5,1,1,0,1,1,0,0,0,1,0
"79",6,1,1,1,1,1,0,0,0,1,0
"80",3,0,0,0,0,1,0,1,0,1,0
"81",6,0,1,1,0,1,1,1,1,0,0
"82",4,0,1,0,0,1,0,1,0,1,0
"83",5,0,1,1,0,1,1,1,0,0,0
"84",5,1,0,0,1,1,0,0,1,1,0
"85",3,0,1,0,1,0,0,0,0,1,0
"86",5,0,0,1,0,1,1,1,1,0,0
"87",3,0,0,0,1,0,1,1,0,0,0
"88",6,0,1,1,1,1,1,0,1,0,0
"89",5,1,0,1,0,0,1,0,1,1,0
"90",7,1,1,1,0,1,1,0,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
