"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",3,0,0,1,0,1,0,0,1,0,0
"2",5,0,1,0,1,1,1,0,0,1,0
"3",5,0,1,0,1,0,0,1,1,1,0
"4",3,0,1,0,1,0,0,1,0,0,0
"5",4,0,1,0,0,0,1,1,0,1,0
"6",5,0,0,1,0,1,1,0,1,1,0
"7",6,1,1,1,1,0,0,1,1,0,0
"8",3,0,1,0,0,1,0,0,1,0,0
"9",5,1,1,0,0,1,0,1,1,0,0
"10",7,0,0,1,1,1,1,1,1,1,0
"11",5,1,1,1,0,0,0,1,0,1,0
"12",2,1,1,0,0,0,0,0,0,0,0
"13",5,0,0,1,0,1,1,0,1,1,0
"14",3,0,0,1,1,1,0,0,0,0,0
"15",6,0,0,1,1,1,0,1,1,1,0
"16",3,0,0,0,1,1,0,1,0,0,0
"17",5,0,1,1,1,0,0,0,1,1,0
"18",2,0,0,0,1,0,1,0,0,0,0
"19",5,0,0,0,1,1,1,0,1,1,0
"20",5,1,0,1,0,0,0,1,1,1,0
"21",6,1,1,0,0,0,1,1,1,1,0
"22",4,1,0,1,0,1,0,1,0,0,0
"23",6,1,0,1,0,1,0,1,1,1,0
"24",4,1,1,0,0,1,0,1,0,0,0
"25",5,1,1,1,0,1,0,0,0,1,0
"26",4,0,0,1,0,0,1,0,1,1,0
"27",1,0,0,0,0,1,0,0,0,0,0
"28",6,1,0,0,1,1,1,0,1,1,0
"29",7,1,1,1,1,1,0,1,0,1,0
"30",3,0,0,0,1,0,0,1,1,0,0
"31",6,1,1,1,1,1,1,0,0,0,0
"32",6,1,1,0,0,1,1,1,0,1,0
"33",4,1,1,1,0,0,0,1,0,0,0
"34",6,1,1,1,0,1,1,0,1,0,0
"35",6,0,1,1,0,1,1,1,1,0,0
"36",8,1,0,1,1,1,1,1,1,1,0
"37",4,1,0,0,0,1,1,0,1,0,0
"38",6,0,0,1,1,1,0,1,1,1,0
"39",4,1,1,1,0,0,0,1,0,0,0
"40",4,1,1,0,0,0,1,0,0,1,0
"41",5,0,1,1,1,0,0,1,0,1,0
"42",4,1,0,1,0,0,1,0,0,1,0
"43",3,1,0,1,0,0,1,0,0,0,0
"44",4,1,0,0,1,1,0,0,0,1,0
"45",3,1,1,1,0,0,0,0,0,0,0
"46",4,0,1,1,1,1,0,0,0,0,0
"47",5,0,1,0,1,1,1,1,0,0,0
"48",7,1,1,1,1,0,1,1,1,0,0
"49",2,0,0,0,0,0,0,1,1,0,0
"50",6,0,0,1,1,1,0,1,1,1,0
"51",4,1,1,1,0,0,0,0,1,0,0
"52",5,0,1,0,1,0,1,0,1,1,0
"53",6,1,1,1,0,1,0,1,0,1,0
"54",3,0,0,0,0,1,0,1,1,0,0
"55",3,0,0,1,1,0,0,0,1,0,0
"56",3,1,0,0,0,0,1,0,0,1,0
"57",5,1,1,1,0,1,1,0,0,0,0
"58",5,1,0,1,0,1,1,0,0,1,0
"59",6,1,1,0,0,1,1,1,0,1,0
"60",6,1,0,1,1,1,0,1,1,0,0
"61",4,0,0,0,1,0,0,1,1,1,0
"62",3,0,1,0,1,1,0,0,0,0,0
"63",3,1,0,0,0,0,1,0,1,0,0
"64",4,0,0,1,0,1,1,0,1,0,0
"65",5,0,1,1,0,0,1,0,1,1,0
"66",3,0,0,1,0,0,0,1,1,0,0
"67",5,1,0,0,1,0,1,0,1,1,0
"68",4,0,1,1,0,0,1,0,0,1,0
"69",4,0,1,1,0,1,1,0,0,0,0
"70",6,1,1,0,1,0,1,1,1,0,0
"71",5,0,1,1,1,1,0,1,0,0,0
"72",5,1,1,0,0,1,1,0,1,0,0
"73",8,1,1,1,1,0,1,1,1,1,0
"74",7,1,0,1,1,1,1,1,1,0,0
"75",6,1,1,1,0,1,0,1,1,0,0
"76",4,0,1,1,1,1,0,0,0,0,0
"77",3,1,0,0,0,0,0,1,1,0,0
"78",6,1,1,1,0,1,1,1,0,0,0
"79",1,0,0,1,0,0,0,0,0,0,0
"80",6,0,1,1,1,1,1,0,1,0,0
"81",5,1,1,0,1,0,0,0,1,1,0
"82",6,1,1,0,1,0,1,1,0,1,0
"83",4,0,1,0,1,0,1,0,0,1,0
"84",5,1,1,1,0,1,0,1,0,0,0
"85",5,0,1,1,1,1,0,0,1,0,0
"86",3,0,1,0,1,1,0,0,0,0,0
"87",4,1,1,0,0,0,0,1,0,1,0
"88",3,0,0,1,0,0,0,1,1,0,0
"89",2,0,0,0,1,0,0,0,0,1,0
"90",6,0,1,1,1,0,0,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
