"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",10,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0
"2",13,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0
"3",7,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
"4",9,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0
"5",10,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
"6",6,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"7",13,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
"8",8,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"9",12,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
"10",9,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"11",11,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0
"12",8,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"13",9,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
"14",7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
"15",6,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"16",6,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
"17",11,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0
"18",9,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0
"19",13,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
"20",8,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0
"21",9,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
"22",9,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0
"23",8,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
"24",7,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
"25",8,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
"26",11,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
"27",11,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0
"28",9,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0
"29",8,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0
"30",13,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
"31",8,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
"32",10,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0
"33",10,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0
"34",8,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
"35",9,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
"36",13,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0
"37",10,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0
"38",8,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
"39",8,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
"40",9,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0
"41",11,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0
"42",10,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0
"43",7,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
"44",5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
"45",9,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0
"46",7,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"47",10,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0
"48",8,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
"49",10,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0
"50",10,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
"51",7,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
"52",10,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
"53",10,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
"54",9,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"55",6,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
"56",13,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0
"57",15,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"58",7,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"59",9,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
"60",12,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0
"61",9,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0
"62",6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
"63",9,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0
"64",10,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0
"65",6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
