"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"2",8,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
"3",14,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0
"4",11,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"5",7,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
"6",11,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0
"7",11,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0
"8",9,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
"9",10,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
"10",10,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0
"11",9,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0
"12",9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
"13",14,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
"14",9,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
"15",12,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0
"16",9,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0
"17",8,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
"18",12,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0
"19",11,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
"20",8,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
"21",11,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0
"22",11,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
"23",10,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0
"24",9,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
"25",9,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0
"26",9,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0
"27",7,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
"28",8,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
"29",10,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0
"30",6,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
"31",3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"32",15,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"33",11,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
"34",7,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"35",8,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
"36",9,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
"37",9,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
"38",10,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0
"39",11,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0
"40",9,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
"41",11,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
"42",8,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
"43",9,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0
"44",13,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0
"45",12,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0
"46",11,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0
"47",13,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
"48",10,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0
"49",10,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0
"50",7,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"51",8,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0
"52",14,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0
"53",8,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
"54",12,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"55",12,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0
"56",15,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"57",9,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0
"58",10,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0
"59",10,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0
"60",10,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"61",9,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0
"62",8,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0
"63",8,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0
"64",8,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
"65",7,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
"66",6,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"67",7,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"68",13,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
"69",11,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0
"70",13,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"71",9,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
"72",7,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"73",9,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
"74",7,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
"75",12,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0
"76",13,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0
"77",8,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0
"78",6,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
"79",9,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0
"80",9,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"81",8,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
"82",12,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0
"83",9,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0
"84",12,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0
"85",13,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0
"86",10,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
"87",7,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0
"88",6,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"89",11,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
"90",12,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
