"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",2,0,0,0,0,0,0,1,1,0,0
"2",7,0,1,1,1,1,1,1,0,1,0
"3",5,1,0,1,0,1,1,0,1,0,0
"4",6,0,1,1,1,0,1,1,0,1,0
"5",5,1,0,0,1,1,1,1,0,0,0
"6",6,1,0,0,1,1,0,1,1,1,0
"7",3,0,0,1,1,0,0,1,0,0,0
"8",5,1,0,0,1,0,1,0,1,1,0
"9",2,0,0,0,0,0,0,1,0,1,0
"10",5,1,0,1,0,0,1,1,1,0,0
"11",5,1,0,1,1,1,0,1,0,0,0
"12",5,1,0,0,1,1,0,1,0,1,0
"13",6,1,1,1,0,0,1,0,1,1,0
"14",5,1,0,1,1,1,0,0,0,1,0
"15",1,0,0,0,0,0,0,1,0,0,0
"16",5,0,0,1,0,1,1,1,0,1,0
"17",8,1,1,1,1,1,1,0,1,1,0
"18",4,0,0,0,0,1,1,0,1,1,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
