"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",7,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"2",7,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0
"3",7,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"4",15,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"5",13,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0
"6",10,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0
"7",10,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0
"8",15,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0
"9",9,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
"10",11,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
"11",5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"12",12,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0
"13",15,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0
"14",12,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0
"15",6,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"16",12,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0
"17",13,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0
"18",11,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0
"19",12,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
"20",14,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
"21",11,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0
"22",7,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
"23",9,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0
"24",9,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0
"25",6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
"26",10,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0
"27",9,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
"28",9,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0
"29",7,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
"30",8,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0
"31",4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"32",10,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0
"33",9,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
"34",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"35",6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
"36",10,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
"37",9,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0
"38",10,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
"39",9,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0
"40",11,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
"41",13,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0
"42",10,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0
"43",9,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0
"44",9,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0
"45",6,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"46",10,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
"47",8,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0
"48",9,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0
"49",5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
"50",13,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0
"51",11,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0
"52",11,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0
"53",10,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0
"54",8,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
"55",8,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"56",14,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0
"57",11,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0
"58",10,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
"59",11,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0
"60",9,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0
"61",13,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
"62",7,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
"63",11,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0
"64",4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"65",11,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0
"66",8,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"67",10,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0
"68",7,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"69",10,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0
"70",11,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
"71",9,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0
"72",12,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"73",8,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
"74",10,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0
"75",7,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
