"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",13,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
"2",8,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
"3",7,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
"4",9,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
"5",10,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0
"6",10,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0
"7",10,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0
"8",9,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
"9",13,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0
"10",8,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0
"11",8,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
"12",8,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0
"13",5,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"14",9,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0
"15",10,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
"16",6,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"17",10,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
"18",9,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
