"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",11,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0
"2",10,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0
"3",10,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
"4",11,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0
"5",10,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
"6",10,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"7",5,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"8",6,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"9",10,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0
"10",10,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
"11",7,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"12",8,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
"13",7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
"14",9,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
"15",8,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"16",10,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
"17",3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"18",9,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0
"19",7,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"20",14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0
"21",10,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
"22",12,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0
"23",10,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0
"24",9,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0
"25",9,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0
"26",7,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"27",6,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"28",6,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"29",12,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0
"30",10,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0
"31",12,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0
"32",11,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0
"33",9,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
"34",10,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0
"35",8,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
"36",10,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0
"37",9,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
"38",8,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"39",7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"40",9,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0
"41",10,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0
"42",13,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0
"43",13,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0
"44",8,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0
"45",9,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0
"46",11,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
"47",9,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0
"48",6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
"49",11,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
"50",7,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"51",8,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0
"52",8,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0
"53",10,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
"54",10,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0
"55",9,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0
"56",13,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0
"57",9,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0
"58",10,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0
"59",11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
"60",7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"61",9,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
"62",8,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
"63",11,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0
"64",8,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
"65",6,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
"66",6,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
"67",11,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0
"68",13,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0
"69",13,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0
"70",11,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0
"71",11,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
"72",9,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
"73",11,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0
"74",9,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
"75",9,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
"76",9,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
"77",9,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
"78",9,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0
"79",5,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"80",8,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
"81",9,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
"82",9,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
"83",8,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
"84",12,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0
"85",7,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0
"86",9,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0
"87",11,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0
"88",12,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0
"89",8,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
"90",6,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
