"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",5,0,1,1,1,0,0,1,0,1,0
"2",3,0,0,1,1,1,0,0,0,0,0
"3",6,0,0,1,1,1,1,0,1,1,0
"4",5,1,1,1,1,0,0,1,0,0,0
"5",4,0,0,1,1,0,0,1,0,1,0
"6",4,1,0,1,1,0,0,1,0,0,0
"7",5,1,0,0,1,0,1,1,0,1,0
"8",3,0,1,0,0,1,0,0,1,0,0
"9",3,0,0,1,0,1,0,0,1,0,0
"10",7,1,0,1,1,1,1,1,1,0,0
"11",6,1,1,0,0,0,1,1,1,1,0
"12",5,0,1,1,0,1,0,1,1,0,0
"13",6,1,1,1,0,1,0,1,1,0,0
"14",4,0,1,1,1,0,0,1,0,0,0
"15",6,0,1,1,1,1,0,0,1,1,0
"16",3,1,0,0,0,0,1,0,0,1,0
"17",5,1,1,0,1,0,0,0,1,1,0
"18",5,0,0,1,1,1,1,1,0,0,0
"19",6,1,1,1,0,0,0,1,1,1,0
"20",4,1,0,1,0,1,0,0,1,0,0
"21",3,1,0,0,1,0,0,0,0,1,0
"22",4,0,1,0,0,1,0,1,0,1,0
"23",6,0,1,1,1,1,1,0,1,0,0
"24",4,1,0,1,0,0,0,1,0,1,0
"25",4,1,1,0,0,1,0,0,0,1,0
"26",5,0,1,1,0,1,0,0,1,1,0
"27",4,1,1,0,1,0,0,0,0,1,0
"28",5,1,0,1,0,1,0,0,1,1,0
"29",6,1,0,0,1,1,1,1,1,0,0
"30",3,0,1,0,0,1,0,0,1,0,0
"31",5,0,0,0,1,1,1,1,0,1,0
"32",5,1,0,0,1,0,1,1,0,1,0
"33",5,1,0,0,1,1,0,0,1,1,0
"34",5,1,0,0,0,1,1,0,1,1,0
"35",4,0,1,1,1,0,0,1,0,0,0
"36",3,0,1,0,0,0,0,0,1,1,0
"37",3,0,0,0,0,1,0,1,1,0,0
"38",5,1,0,1,1,0,0,1,0,1,0
"39",5,1,0,1,0,0,1,0,1,1,0
"40",5,0,1,1,1,1,1,0,0,0,0
"41",7,1,1,1,1,0,1,1,0,1,0
"42",7,0,1,1,1,0,1,1,1,1,0
"43",5,1,0,1,1,0,1,1,0,0,0
"44",4,1,0,0,1,0,0,1,1,0,0
"45",4,0,1,0,1,1,0,0,1,0,0
"46",4,1,0,0,0,0,1,1,1,0,0
"47",3,0,1,0,0,0,1,1,0,0,0
"48",3,0,0,1,0,1,0,0,1,0,0
"49",3,1,0,1,0,0,0,0,1,0,0
"50",5,1,1,1,1,1,0,0,0,0,0
"51",4,1,1,1,0,0,0,0,0,1,0
"52",3,0,1,0,0,0,0,0,1,1,0
"53",5,0,1,1,1,0,0,1,0,1,0
"54",4,0,0,1,0,1,1,0,1,0,0
"55",3,0,1,0,0,0,1,0,0,1,0
"56",4,0,0,1,1,0,1,1,0,0,0
"57",7,0,1,1,1,1,1,1,1,0,0
"58",6,1,1,0,1,1,0,1,0,1,0
"59",3,1,0,1,0,0,0,0,0,1,0
"60",4,0,0,0,1,1,0,1,0,1,0
"61",6,1,0,0,1,1,0,1,1,1,0
"62",1,0,0,0,0,0,0,0,1,0,0
"63",4,0,1,0,0,1,1,0,1,0,0
"64",4,1,0,1,0,0,0,1,0,1,0
"65",7,1,1,1,1,0,1,1,1,0,0
"66",5,1,1,0,0,1,0,0,1,1,0
"67",9,1,1,1,1,1,1,1,1,1,0
"68",6,1,0,1,1,1,1,0,1,0,0
"69",1,0,0,0,0,0,0,0,1,0,0
"70",5,0,1,1,0,1,0,1,1,0,0
"71",5,1,1,1,0,1,0,0,1,0,0
"72",5,1,0,0,0,0,1,1,1,1,0
"73",5,0,1,0,0,0,1,1,1,1,0
"74",5,1,1,0,0,0,1,1,1,0,0
"75",5,1,1,0,1,0,1,0,0,1,0
"76",5,1,1,1,1,0,0,1,0,0,0
"77",4,1,0,0,1,1,1,0,0,0,0
"78",6,0,1,1,1,0,1,0,1,1,0
"79",5,0,0,1,1,0,1,1,1,0,0
"80",6,1,1,0,0,1,0,1,1,1,0
"81",3,1,0,0,1,0,0,1,0,0,0
"82",3,0,0,0,0,1,0,1,1,0,0
"83",4,1,0,1,0,0,1,0,0,1,0
"84",5,1,1,0,1,0,1,1,0,0,0
"85",5,0,0,1,1,1,1,0,1,0,0
"86",5,1,0,1,1,1,0,1,0,0,0
"87",3,1,0,0,1,0,1,0,0,0,0
"88",5,0,1,1,0,1,1,0,1,0,0
"89",5,0,1,1,1,0,0,0,1,1,0
"90",5,0,0,1,1,0,1,1,1,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
