"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"2",14,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
"3",11,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"4",12,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0
"5",12,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0
"6",10,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0
"7",10,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
"8",12,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0
"9",7,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
"10",7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0
"11",10,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0
"12",12,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
"13",6,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"14",8,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0
"15",10,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0
"16",12,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0
"17",10,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0
"18",10,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"19",10,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
"20",8,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"21",13,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0
"22",6,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"23",9,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
"24",12,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0
"25",10,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0
"26",13,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0
"27",15,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"28",9,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0
"29",12,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0
"30",7,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
"31",13,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"32",11,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
"33",12,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
"34",8,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
"35",15,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0
