"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",4,1,0,1,1,1,0,0,0,0,0
"2",6,0,1,1,1,0,1,1,0,1,0
"3",8,1,1,1,0,1,1,1,1,1,0
"4",6,0,1,0,1,1,1,1,0,1,0
"5",4,0,0,1,0,1,0,0,1,1,0
"6",5,1,0,0,1,0,0,1,1,1,0
"7",3,1,0,0,0,0,0,1,1,0,0
"8",3,1,0,1,0,1,0,0,0,0,0
"9",3,1,0,1,0,1,0,0,0,0,0
"10",5,1,0,0,0,1,1,1,1,0,0
"11",4,0,1,1,1,0,1,0,0,0,0
"12",3,0,1,0,0,1,1,0,0,0,0
"13",5,0,1,0,0,0,1,1,1,1,0
"14",3,1,1,1,0,0,0,0,0,0,0
"15",7,1,1,1,1,1,0,1,1,0,0
"16",4,0,1,0,0,1,0,1,0,1,0
"17",6,0,1,1,0,1,1,0,1,1,0
"18",4,0,1,1,0,1,0,0,1,0,0
"19",5,1,0,1,0,0,1,1,0,1,0
"20",3,0,0,0,1,0,1,1,0,0,0
"21",7,1,0,1,1,0,1,1,1,1,0
"22",4,1,0,0,1,1,0,0,1,0,0
"23",3,0,0,1,0,0,0,1,1,0,0
"24",5,0,1,1,1,1,1,0,0,0,0
"25",3,0,1,0,0,0,1,0,0,1,0
"26",6,1,1,0,0,1,1,0,1,1,0
"27",6,0,1,1,1,1,1,0,0,1,0
"28",2,0,0,1,0,0,0,0,0,1,0
"29",5,1,0,0,1,1,1,0,1,0,0
"30",4,1,1,1,1,0,0,0,0,0,0
"31",3,1,0,1,1,0,0,0,0,0,0
"32",3,0,0,0,1,1,0,0,0,1,0
"33",6,0,0,0,1,1,1,1,1,1,0
"34",3,0,0,1,1,1,0,0,0,0,0
"35",4,0,1,1,0,1,1,0,0,0,0
"36",5,0,1,0,0,1,1,1,0,1,0
"37",4,1,0,0,0,1,1,1,0,0,0
"38",5,1,0,1,1,0,1,0,1,0,0
"39",5,0,1,1,0,1,0,0,1,1,0
"40",5,1,0,0,1,1,0,1,0,1,0
"41",4,0,1,0,1,0,1,0,1,0,0
"42",7,1,0,1,1,1,0,1,1,1,0
"43",3,1,0,0,0,0,0,1,0,1,0
"44",5,1,0,1,0,1,0,0,1,1,0
"45",6,0,1,1,1,1,0,1,1,0,0
"46",4,0,1,1,0,1,0,1,0,0,0
"47",6,0,1,1,0,1,1,0,1,1,0
"48",3,1,1,0,0,0,0,1,0,0,0
"49",5,0,0,1,1,1,0,0,1,1,0
"50",4,1,0,0,0,0,1,1,1,0,0
"51",9,1,1,1,1,1,1,1,1,1,0
"52",5,0,0,0,1,1,1,0,1,1,0
"53",7,1,0,1,1,1,1,1,1,0,0
"54",6,1,0,1,0,1,1,1,0,1,0
"55",6,1,0,1,1,0,1,1,1,0,0
"56",2,1,0,0,0,0,0,0,1,0,0
"57",3,0,0,1,0,0,0,1,1,0,0
"58",3,0,0,0,0,1,1,0,1,0,0
"59",5,1,0,1,1,0,0,1,1,0,0
"60",5,0,1,1,0,0,1,1,1,0,0
"61",6,0,0,1,1,1,1,1,1,0,0
"62",2,0,1,0,0,0,0,0,0,1,0
"63",6,1,0,1,1,1,0,0,1,1,0
"64",3,1,0,1,0,0,0,1,0,0,0
"65",6,0,1,0,1,0,1,1,1,1,0
"66",3,1,1,0,0,0,0,1,0,0,0
"67",4,1,0,0,0,0,1,0,1,1,0
"68",4,0,1,1,0,1,0,0,0,1,0
"69",4,1,0,0,0,0,1,1,0,1,0
"70",2,0,1,0,0,0,1,0,0,0,0
"71",4,1,0,0,1,0,0,1,1,0,0
"72",7,1,0,1,1,1,1,1,1,0,0
"73",4,0,0,0,1,1,1,0,0,1,0
"74",4,0,1,0,0,1,0,0,1,1,0
"75",4,1,0,0,0,0,1,1,0,1,0
"76",5,1,1,0,0,1,0,1,0,1,0
"77",8,1,1,1,1,1,1,0,1,1,0
"78",5,1,0,0,0,0,1,1,1,1,0
"79",2,0,0,0,0,1,0,0,1,0,0
"80",7,1,0,1,1,1,1,1,1,0,0
"81",6,1,1,1,0,1,0,1,1,0,0
"82",3,0,0,0,0,0,1,1,0,1,0
"83",5,1,1,1,0,0,0,0,1,1,0
"84",5,1,1,1,0,1,0,0,0,1,0
"85",3,0,1,0,0,1,0,0,1,0,0
"86",5,0,1,0,1,0,1,1,0,1,0
"87",3,1,0,1,1,0,0,0,0,0,0
"88",2,0,1,0,0,0,1,0,0,0,0
"89",6,1,1,1,1,0,0,1,0,1,0
"90",7,1,1,1,1,1,0,0,1,1,0
"91",5,0,1,0,1,0,1,1,0,1,0
"92",2,0,0,1,0,1,0,0,0,0,0
"93",6,0,0,0,1,1,1,1,1,1,0
"94",7,1,1,0,1,1,1,1,1,0,0
"95",4,0,1,0,0,1,1,0,0,1,0
"96",4,0,0,1,0,0,1,1,0,1,0
"97",3,1,0,0,0,1,0,1,0,0,0
"98",4,0,1,1,0,1,0,0,1,0,0
"99",6,1,1,1,1,0,0,1,0,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
