"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",7,1,1,0,1,1,1,1,0,1,0
"2",8,1,1,1,1,1,1,0,1,1,0
"3",8,0,1,1,1,1,1,1,1,1,0
"4",8,1,1,1,1,1,1,1,0,1,0
"5",8,1,0,1,1,1,1,1,1,1,0
"6",8,1,1,1,1,1,1,1,0,1,0
"7",8,1,1,0,1,1,1,1,1,1,0
"8",9,1,1,1,1,1,1,1,1,1,0
"9",9,1,1,1,1,1,1,1,1,1,0
"10",9,1,1,1,1,1,1,1,1,1,0
"11",6,0,1,0,1,1,1,1,0,1,0
"12",8,1,1,1,1,1,1,0,1,1,0
"13",7,1,1,1,0,1,1,0,1,1,0
"14",7,1,1,1,0,1,0,1,1,1,0
"15",8,1,1,0,1,1,1,1,1,1,0
"16",9,1,1,1,1,1,1,1,1,1,0
"17",8,1,1,1,1,1,1,0,1,1,0
"18",8,1,1,0,1,1,1,1,1,1,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
