"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",11,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0
"2",10,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"3",5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"4",9,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0
"5",10,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0
"6",11,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0
"7",9,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"8",8,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
"9",5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"10",10,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0
"11",9,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0
"12",7,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0
"13",7,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
"14",7,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0
"15",11,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0
"16",7,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"17",9,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
"18",12,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
