"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",9,1,1,1,1,1,1,1,1,1,0
"2",7,1,1,0,1,1,1,0,1,1,0
"3",9,1,1,1,1,1,1,1,1,1,0
"4",8,1,1,1,1,1,1,1,0,1,0
"5",8,1,1,1,1,1,1,1,1,0,0
"6",8,1,0,1,1,1,1,1,1,1,0
"7",7,1,1,1,0,0,1,1,1,1,0
"8",5,0,1,1,0,1,0,1,1,0,0
"9",8,1,1,1,1,1,1,0,1,1,0
"10",7,0,1,1,1,1,1,1,0,1,0
"11",7,0,1,1,1,0,1,1,1,1,0
"12",9,1,1,1,1,1,1,1,1,1,0
"13",8,1,1,1,1,1,1,1,1,0,0
"14",9,1,1,1,1,1,1,1,1,1,0
"15",9,1,1,1,1,1,1,1,1,1,0
"16",9,1,1,1,1,1,1,1,1,1,0
"17",8,1,1,1,1,1,0,1,1,1,0
"18",9,1,1,1,1,1,1,1,1,1,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
