"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,0,1,0,1,0,1,1,0,1,0
"2",4,0,1,0,0,1,0,0,1,1,0
"3",6,0,1,1,1,0,1,1,0,1,0
"4",5,0,1,0,1,0,1,1,1,0,0
"5",1,0,0,1,0,0,0,0,0,0,0
"6",5,0,0,1,1,0,1,1,0,1,0
"7",4,1,1,1,0,1,0,0,0,0,0
"8",5,1,0,0,1,1,1,1,0,0,0
"9",7,1,1,0,1,1,1,1,0,1,0
"10",5,1,1,0,1,1,0,0,0,1,0
"11",4,0,1,1,0,0,0,1,0,1,0
"12",2,0,1,0,0,0,1,0,0,0,0
"13",3,0,0,0,0,1,1,0,0,1,0
"14",6,1,1,1,1,0,1,1,0,0,0
"15",6,0,1,1,1,0,1,0,1,1,0
"16",1,0,0,0,0,0,1,0,0,0,0
"17",2,0,0,0,0,1,1,0,0,0,0
"18",4,0,0,1,0,1,0,1,0,1,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
