"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",6,1,0,1,0,0,1,1,1,1,0
"2",4,0,1,1,0,0,0,1,0,1,0
"3",4,1,0,1,0,0,0,1,0,1,0
"4",4,1,0,0,0,0,1,1,1,0,0
"5",4,0,0,1,1,0,0,1,0,1,0
"6",3,0,0,0,1,0,0,1,1,0,0
"7",3,1,0,0,0,1,0,0,1,0,0
"8",4,0,0,0,0,1,0,1,1,1,0
"9",5,1,1,1,0,0,1,1,0,0,0
"10",5,1,1,0,1,0,0,1,1,0,0
"11",7,1,1,1,1,1,0,0,1,1,0
"12",5,0,0,0,1,1,1,1,0,1,0
"13",8,1,1,1,1,1,1,0,1,1,0
"14",4,0,0,1,1,1,0,0,1,0,0
"15",7,1,1,1,0,1,0,1,1,1,0
"16",3,0,1,0,0,0,0,0,1,1,0
"17",5,0,0,1,1,1,0,1,1,0,0
"18",6,0,1,0,1,1,1,0,1,1,0
"19",3,0,1,0,1,0,0,0,1,0,0
"20",4,0,1,0,1,0,0,1,1,0,0
"21",4,1,0,0,0,0,1,0,1,1,0
"22",4,0,1,0,1,0,1,1,0,0,0
"23",4,0,0,0,0,1,1,1,1,0,0
"24",2,0,1,0,1,0,0,0,0,0,0
"25",4,0,0,1,0,0,1,1,0,1,0
"26",3,0,0,0,1,0,1,0,1,0,0
"27",4,1,0,0,1,0,1,0,1,0,0
"28",6,1,0,1,1,1,0,1,1,0,0
"29",3,0,0,0,1,0,1,0,1,0,0
"30",4,0,1,1,1,0,0,1,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0
"32",5,1,0,0,1,1,1,0,1,0,0
"33",6,1,1,1,0,0,0,1,1,1,0
"34",5,0,0,1,1,1,0,0,1,1,0
"35",4,0,1,1,1,0,0,1,0,0,0
"36",3,1,0,0,0,1,0,0,0,1,0
"37",7,1,1,0,1,0,1,1,1,1,0
"38",4,1,0,0,1,0,0,0,1,1,0
"39",6,0,0,0,1,1,1,1,1,1,0
"40",6,0,0,1,1,1,1,1,0,1,0
"41",3,1,0,1,0,1,0,0,0,0,0
"42",2,0,1,1,0,0,0,0,0,0,0
"43",3,0,1,0,0,0,0,1,0,1,0
"44",4,1,0,0,1,1,0,0,0,1,0
"45",3,1,1,0,1,0,0,0,0,0,0
"46",3,0,0,1,0,0,1,1,0,0,0
"47",3,0,0,0,1,0,1,0,0,1,0
"48",4,1,1,0,0,1,0,1,0,0,0
"49",5,0,1,1,0,0,1,0,1,1,0
"50",4,0,0,1,0,1,0,1,0,1,0
"51",5,1,1,1,1,0,0,0,1,0,0
"52",6,0,1,1,1,1,1,0,1,0,0
"53",5,1,1,1,0,1,1,0,0,0,0
"54",2,0,0,0,1,0,1,0,0,0,0
"55",4,1,1,0,0,0,0,1,0,1,0
"56",7,1,0,1,1,0,1,1,1,1,0
"57",5,0,0,0,1,0,1,1,1,1,0
"58",5,1,0,1,0,1,1,1,0,0,0
"59",7,0,1,1,1,1,0,1,1,1,0
"60",6,1,0,1,0,1,1,1,0,1,0
"61",5,1,1,1,0,1,1,0,0,0,0
"62",4,1,1,0,1,1,0,0,0,0,0
"63",8,1,1,1,1,0,1,1,1,1,0
"64",4,0,1,0,0,0,0,1,1,1,0
"65",4,1,1,1,0,0,0,0,0,1,0
"66",5,0,0,1,1,1,1,0,0,1,0
"67",7,1,1,1,1,0,1,0,1,1,0
"68",5,0,1,1,1,0,1,0,0,1,0
"69",5,0,1,0,0,1,0,1,1,1,0
"70",4,1,1,0,0,0,1,1,0,0,0
"71",5,1,1,1,0,1,1,0,0,0,0
"72",5,0,1,0,0,0,1,1,1,1,0
"73",1,0,0,0,0,0,0,0,1,0,0
"74",7,1,1,0,1,1,1,1,0,1,0
"75",7,1,0,1,1,1,1,1,1,0,0
"76",7,1,1,0,1,1,1,1,0,1,0
"77",5,0,0,0,1,1,1,1,1,0,0
"78",3,0,0,1,0,0,0,1,0,1,0
"79",5,1,1,1,0,1,0,0,0,1,0
"80",6,1,1,0,1,1,0,1,0,1,0
"81",5,1,1,1,1,0,0,0,0,1,0
"82",6,1,0,0,1,1,1,1,1,0,0
"83",2,0,0,0,1,0,0,0,0,1,0
"84",8,0,1,1,1,1,1,1,1,1,0
"85",3,0,1,0,0,1,1,0,0,0,0
"86",5,1,1,1,0,0,1,0,1,0,0
"87",6,0,1,1,0,0,1,1,1,1,0
"88",7,0,1,1,1,0,1,1,1,1,0
"89",2,0,0,0,1,0,0,0,0,1,0
"90",3,1,0,1,1,0,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
