"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",17,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
"2",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"3",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"4",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"5",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"6",13,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
"7",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"8",16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"9",16,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"10",17,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"11",16,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"12",15,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"13",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"14",16,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0
"15",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"16",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"17",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"18",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"19",16,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"20",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"21",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"22",13,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
"23",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"24",16,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"25",16,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
"26",17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"27",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"28",18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"29",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"30",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"31",17,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"32",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"33",16,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"34",16,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
"35",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"36",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"37",16,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"38",17,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"39",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"40",14,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
"41",18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"42",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"43",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"44",17,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"45",14,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0
"46",16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
"47",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"48",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"49",17,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"50",18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"51",16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0
"52",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"53",14,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0
"54",15,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0
"55",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"56",18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"57",16,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
"58",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"59",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"60",17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"61",17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"62",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"63",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"64",15,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0
"65",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"66",16,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0
"67",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"68",17,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"69",17,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"70",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"71",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"72",18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"73",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"74",17,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"75",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"76",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"77",16,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"78",16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
"79",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"80",17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"81",17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"82",14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
"83",18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"84",15,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"85",17,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"86",16,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
"87",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"88",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"89",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"90",17,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
