"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",2,1,0,0,1,0,0,0,0,0,0
"2",5,0,1,0,0,1,1,1,0,1,0
"3",7,0,1,1,0,1,1,1,1,1,0
"4",5,0,1,1,0,1,1,0,1,0,0
"5",5,0,0,1,0,1,1,1,0,1,0
"6",6,1,1,1,1,1,0,0,0,1,0
"7",8,1,1,1,1,1,1,0,1,1,0
"8",5,1,1,0,0,1,1,0,1,0,0
"9",3,0,0,1,0,1,0,1,0,0,0
"10",4,0,0,1,0,1,1,0,1,0,0
"11",5,0,0,1,0,1,1,1,1,0,0
"12",4,0,0,1,0,0,1,0,1,1,0
"13",3,1,0,0,0,0,1,0,1,0,0
"14",7,1,1,0,1,1,1,1,1,0,0
"15",2,0,0,0,1,1,0,0,0,0,0
"16",3,0,1,0,1,0,0,0,0,1,0
"17",5,0,1,1,0,0,1,1,1,0,0
"18",4,1,0,1,0,0,1,0,0,1,0
"19",4,0,1,0,1,0,0,1,1,0,0
"20",2,0,0,1,1,0,0,0,0,0,0
"21",7,1,1,1,1,0,1,0,1,1,0
"22",4,0,1,0,1,1,0,0,0,1,0
"23",4,0,0,1,1,1,0,0,0,1,0
"24",4,1,0,1,1,0,1,0,0,0,0
"25",4,0,1,0,1,0,1,0,0,1,0
"26",3,1,1,0,0,1,0,0,0,0,0
"27",3,1,1,0,0,1,0,0,0,0,0
"28",4,0,1,1,1,0,0,0,1,0,0
"29",3,1,0,1,1,0,0,0,0,0,0
"30",3,1,0,0,0,0,0,1,1,0,0
"31",2,0,1,0,1,0,0,0,0,0,0
"32",3,1,1,0,0,0,0,0,0,1,0
"33",6,0,1,0,0,1,1,1,1,1,0
"34",7,1,1,0,1,0,1,1,1,1,0
"35",7,1,1,1,0,0,1,1,1,1,0
"36",5,0,1,1,0,0,1,1,1,0,0
"37",5,0,1,0,1,0,1,1,0,1,0
"38",4,1,0,0,1,1,1,0,0,0,0
"39",6,0,1,1,1,1,0,1,1,0,0
"40",4,1,0,0,1,1,0,0,1,0,0
"41",6,0,0,1,1,1,1,1,1,0,0
"42",7,0,1,1,1,0,1,1,1,1,0
"43",4,0,1,0,0,1,1,0,1,0,0
"44",6,0,1,0,1,0,1,1,1,1,0
"45",3,1,0,0,0,1,0,1,0,0,0
"46",5,1,1,1,0,1,0,0,0,1,0
"47",6,0,1,1,1,0,1,1,1,0,0
"48",2,0,0,0,0,0,1,0,1,0,0
"49",7,1,1,1,0,0,1,1,1,1,0
"50",7,0,0,1,1,1,1,1,1,1,0
"51",7,0,0,1,1,1,1,1,1,1,0
"52",7,1,1,0,1,1,0,1,1,1,0
"53",2,0,0,0,0,1,1,0,0,0,0
"54",7,1,1,0,1,0,1,1,1,1,0
"55",5,1,0,1,0,0,0,1,1,1,0
"56",4,0,1,0,1,1,1,0,0,0,0
"57",4,1,0,0,0,1,0,1,0,1,0
"58",6,1,1,1,0,1,1,0,1,0,0
"59",3,1,0,1,0,0,0,1,0,0,0
"60",4,0,1,1,0,0,1,1,0,0,0
"61",7,1,0,1,0,1,1,1,1,1,0
"62",3,0,1,0,1,0,0,0,1,0,0
"63",3,1,0,1,1,0,0,0,0,0,0
"64",5,0,1,0,0,1,1,0,1,1,0
"65",4,1,1,0,1,0,0,1,0,0,0
"66",5,0,1,0,1,1,0,0,1,1,0
"67",6,1,1,0,0,0,1,1,1,1,0
"68",6,1,1,1,0,1,1,0,0,1,0
"69",5,0,0,1,0,1,1,1,1,0,0
"70",6,0,1,1,1,1,1,0,1,0,0
"71",3,1,1,0,0,0,1,0,0,0,0
"72",5,0,1,1,1,0,0,0,1,1,0
"73",4,1,1,1,0,0,0,0,0,1,0
"74",5,0,0,0,0,1,1,1,1,1,0
"75",8,1,1,0,1,1,1,1,1,1,0
"76",7,1,1,0,1,1,1,0,1,1,0
"77",3,0,0,0,0,1,1,0,0,1,0
"78",2,0,0,0,0,0,1,0,1,0,0
"79",5,1,1,1,0,0,0,1,0,1,0
"80",2,1,0,0,0,0,0,0,0,1,0
"81",5,1,0,0,0,1,0,1,1,1,0
"82",4,0,0,1,1,0,0,0,1,1,0
"83",4,1,0,1,0,0,0,1,1,0,0
"84",5,1,0,1,0,1,0,1,1,0,0
"85",4,0,1,0,1,1,0,1,0,0,0
"86",5,0,1,0,1,0,1,1,1,0,0
"87",7,1,0,1,0,1,1,1,1,1,0
"88",6,1,1,0,1,0,0,1,1,1,0
"89",4,0,0,0,1,1,0,0,1,1,0
"90",3,0,1,0,0,0,1,1,0,0,0
"91",6,1,1,0,1,1,1,0,0,1,0
"92",4,0,1,1,0,0,1,1,0,0,0
"93",5,0,1,0,0,1,1,0,1,1,0
"94",5,0,0,1,1,1,0,1,1,0,0
"95",3,1,0,1,0,1,0,0,0,0,0
"96",4,0,1,0,1,0,1,0,0,1,0
"97",3,1,0,0,1,0,0,0,0,1,0
"98",7,1,1,1,1,1,0,1,0,1,0
"99",7,1,0,1,1,0,1,1,1,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
