"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",8,1,1,0,1,1,1,1,1,1,0
"2",7,1,0,1,1,1,0,1,1,1,0
"3",9,1,1,1,1,1,1,1,1,1,0
"4",7,1,1,1,0,1,1,1,1,0,0
"5",8,1,1,1,1,1,1,1,0,1,0
"6",9,1,1,1,1,1,1,1,1,1,0
"7",9,1,1,1,1,1,1,1,1,1,0
"8",8,0,1,1,1,1,1,1,1,1,0
"9",9,1,1,1,1,1,1,1,1,1,0
"10",8,1,1,1,1,1,1,0,1,1,0
"11",8,1,1,1,1,1,0,1,1,1,0
"12",9,1,1,1,1,1,1,1,1,1,0
"13",9,1,1,1,1,1,1,1,1,1,0
"14",8,1,1,1,1,0,1,1,1,1,0
"15",8,1,0,1,1,1,1,1,1,1,0
"16",8,0,1,1,1,1,1,1,1,1,0
"17",8,0,1,1,1,1,1,1,1,1,0
"18",9,1,1,1,1,1,1,1,1,1,0
"19",9,1,1,1,1,1,1,1,1,1,0
"20",8,1,1,1,1,1,1,1,1,0,0
"21",9,1,1,1,1,1,1,1,1,1,0
"22",8,0,1,1,1,1,1,1,1,1,0
"23",8,1,1,1,1,1,0,1,1,1,0
"24",6,1,1,0,1,0,1,1,1,0,0
"25",8,1,1,1,1,1,0,1,1,1,0
"26",9,1,1,1,1,1,1,1,1,1,0
"27",9,1,1,1,1,1,1,1,1,1,0
"28",9,1,1,1,1,1,1,1,1,1,0
"29",9,1,1,1,1,1,1,1,1,1,0
"30",8,1,1,1,1,1,1,0,1,1,0
"31",7,1,1,0,1,0,1,1,1,1,0
"32",9,1,1,1,1,1,1,1,1,1,0
"33",6,1,0,0,1,1,0,1,1,1,0
"34",7,1,1,0,1,1,0,1,1,1,0
"35",8,1,1,1,0,1,1,1,1,1,0
"36",9,1,1,1,1,1,1,1,1,1,0
"37",8,1,1,1,1,1,0,1,1,1,0
"38",7,0,1,0,1,1,1,1,1,1,0
"39",9,1,1,1,1,1,1,1,1,1,0
"40",8,1,1,1,0,1,1,1,1,1,0
"41",9,1,1,1,1,1,1,1,1,1,0
"42",9,1,1,1,1,1,1,1,1,1,0
"43",8,1,0,1,1,1,1,1,1,1,0
"44",8,1,0,1,1,1,1,1,1,1,0
"45",8,1,1,0,1,1,1,1,1,1,0
"46",8,1,1,1,1,1,0,1,1,1,0
"47",9,1,1,1,1,1,1,1,1,1,0
"48",8,1,1,1,1,1,1,1,1,0,0
"49",9,1,1,1,1,1,1,1,1,1,0
"50",8,1,1,1,1,1,1,1,1,0,0
"51",9,1,1,1,1,1,1,1,1,1,0
"52",9,1,1,1,1,1,1,1,1,1,0
"53",9,1,1,1,1,1,1,1,1,1,0
"54",8,1,0,1,1,1,1,1,1,1,0
"55",9,1,1,1,1,1,1,1,1,1,0
"56",9,1,1,1,1,1,1,1,1,1,0
"57",6,1,0,1,1,0,1,1,0,1,0
"58",6,1,1,1,0,0,0,1,1,1,0
"59",7,1,0,1,1,0,1,1,1,1,0
"60",9,1,1,1,1,1,1,1,1,1,0
"61",8,1,1,1,1,1,1,1,1,0,0
"62",8,1,1,0,1,1,1,1,1,1,0
"63",9,1,1,1,1,1,1,1,1,1,0
"64",9,1,1,1,1,1,1,1,1,1,0
"65",9,1,1,1,1,1,1,1,1,1,0
"66",8,1,1,1,1,0,1,1,1,1,0
"67",8,1,1,1,1,1,0,1,1,1,0
"68",9,1,1,1,1,1,1,1,1,1,0
"69",9,1,1,1,1,1,1,1,1,1,0
"70",9,1,1,1,1,1,1,1,1,1,0
"71",8,1,1,1,1,1,1,1,0,1,0
"72",8,1,1,1,1,1,0,1,1,1,0
"73",7,1,1,1,1,0,1,1,1,0,0
"74",9,1,1,1,1,1,1,1,1,1,0
"75",7,1,1,1,1,1,1,0,0,1,0
"76",9,1,1,1,1,1,1,1,1,1,0
"77",7,0,1,1,1,1,1,0,1,1,0
"78",9,1,1,1,1,1,1,1,1,1,0
"79",8,1,1,0,1,1,1,1,1,1,0
"80",8,1,1,1,0,1,1,1,1,1,0
"81",9,1,1,1,1,1,1,1,1,1,0
"82",8,1,1,1,1,1,0,1,1,1,0
"83",8,1,1,1,1,1,1,1,1,0,0
"84",7,1,0,1,0,1,1,1,1,1,0
"85",7,1,1,1,1,1,1,1,0,0,0
"86",8,1,1,1,1,0,1,1,1,1,0
"87",9,1,1,1,1,1,1,1,1,1,0
"88",9,1,1,1,1,1,1,1,1,1,0
"89",7,1,1,1,0,1,1,1,1,0,0
"90",9,1,1,1,1,1,1,1,1,1,0
"91",9,1,1,1,1,1,1,1,1,1,0
"92",7,1,1,1,0,0,1,1,1,1,0
"93",9,1,1,1,1,1,1,1,1,1,0
"94",8,1,0,1,1,1,1,1,1,1,0
"95",8,1,1,1,1,1,1,0,1,1,0
"96",9,1,1,1,1,1,1,1,1,1,0
"97",9,1,1,1,1,1,1,1,1,1,0
"98",9,1,1,1,1,1,1,1,1,1,0
"99",5,1,1,1,0,0,1,1,0,0,0
"100",1,0,0,0,0,0,0,0,0,0,1
