"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
"2",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"3",17,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"4",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"5",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"6",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"7",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"8",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"9",17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"10",17,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"11",16,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
"12",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"13",13,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0
"14",15,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"15",17,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"16",18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"17",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"18",15,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"19",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"20",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"21",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"22",17,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"23",16,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"24",14,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0
"25",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"26",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"27",16,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"28",16,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"29",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"30",18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"31",17,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"32",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"33",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"34",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"35",14,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"36",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"37",14,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0
"38",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"39",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"40",18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
