"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",15,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0
"2",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"3",15,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0
"4",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"5",17,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"6",17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"7",16,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
"8",16,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"9",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"10",14,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0
"11",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"12",17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"13",16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"14",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"15",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"16",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"17",16,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
"18",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"19",17,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"20",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"21",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"22",17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"23",15,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"24",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"25",17,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"26",16,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
"27",16,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"28",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"29",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"30",16,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"31",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
