"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",4,0,1,1,0,1,0,0,0,1,0
"2",6,1,0,0,1,1,1,0,1,1,0
"3",4,0,1,1,0,0,1,0,0,1,0
"4",2,0,0,0,1,0,1,0,0,0,0
"5",3,1,1,0,0,1,0,0,0,0,0
"6",5,0,1,0,1,0,1,0,1,1,0
"7",4,1,0,0,1,0,0,0,1,1,0
"8",5,0,1,1,0,0,0,1,1,1,0
"9",6,1,1,1,0,0,1,1,0,1,0
"10",4,0,1,0,1,1,0,0,0,1,0
"11",1,0,0,0,0,0,0,0,0,1,0
"12",7,1,1,0,1,1,1,0,1,1,0
"13",4,0,1,0,0,1,0,1,1,0,0
"14",3,1,0,0,0,1,0,1,0,0,0
"15",6,0,1,0,1,1,1,1,0,1,0
"16",5,0,0,1,1,0,1,0,1,1,0
"17",8,1,1,1,1,1,1,1,1,0,0
"18",0,0,0,0,0,0,0,0,0,0,0
"19",5,1,1,0,0,1,0,1,1,0,0
"20",6,0,1,1,1,1,0,1,1,0,0
"21",1,0,0,1,0,0,0,0,0,0,0
"22",4,0,1,0,1,0,0,1,1,0,0
"23",3,0,0,1,1,0,0,0,1,0,0
"24",4,1,0,1,1,0,1,0,0,0,0
"25",3,0,0,1,1,0,0,1,0,0,0
"26",4,0,0,1,1,1,0,1,0,0,0
"27",5,1,0,1,1,0,0,1,0,1,0
"28",3,0,0,0,1,0,1,0,0,1,0
"29",3,1,1,0,0,0,0,1,0,0,0
"30",3,0,0,1,0,0,1,1,0,0,0
"31",4,1,0,1,0,0,1,0,0,1,0
"32",4,0,1,0,1,0,1,0,1,0,0
"33",2,0,0,0,0,0,1,0,1,0,0
"34",7,1,1,0,1,1,1,1,0,1,0
"35",4,0,1,1,0,0,0,1,1,0,0
"36",7,0,1,0,1,1,1,1,1,1,0
"37",8,1,1,1,0,1,1,1,1,1,0
"38",7,1,1,1,0,1,1,1,1,0,0
"39",3,0,0,0,1,0,1,0,1,0,0
"40",2,0,0,1,1,0,0,0,0,0,0
"41",5,0,1,0,1,0,1,1,0,1,0
"42",4,1,0,1,0,0,0,0,1,1,0
"43",5,1,1,0,0,1,1,0,1,0,0
"44",2,0,0,0,1,0,0,0,1,0,0
"45",5,0,0,1,1,0,1,0,1,1,0
"46",7,1,1,1,1,1,1,0,0,1,0
"47",4,1,1,0,1,0,0,0,0,1,0
"48",3,1,0,0,0,0,0,1,0,1,0
"49",2,0,0,1,0,0,0,0,1,0,0
"50",5,0,1,1,0,1,1,1,0,0,0
"51",4,0,0,1,1,1,0,0,1,0,0
"52",5,0,1,1,1,0,0,1,1,0,0
"53",3,0,0,0,0,0,1,1,1,0,0
"54",4,0,1,0,1,0,1,1,0,0,0
"55",6,0,1,0,1,1,1,1,0,1,0
"56",3,0,0,0,0,1,1,1,0,0,0
"57",3,0,0,0,1,1,0,0,1,0,0
"58",5,0,1,0,1,0,1,0,1,1,0
"59",6,0,0,1,1,1,1,1,0,1,0
"60",2,0,1,0,0,0,0,1,0,0,0
"61",5,1,1,1,1,0,0,0,1,0,0
"62",4,0,1,1,0,0,0,0,1,1,0
"63",5,1,1,1,1,0,0,0,0,1,0
"64",2,0,0,0,1,0,0,0,1,0,0
"65",7,1,1,0,1,0,1,1,1,1,0
"66",4,1,0,0,1,0,0,1,1,0,0
"67",5,1,1,0,0,1,1,0,0,1,0
"68",2,0,1,0,0,0,0,1,0,0,0
"69",2,0,0,0,1,0,0,0,1,0,0
"70",4,0,1,0,0,1,0,1,1,0,0
"71",3,0,0,1,1,0,1,0,0,0,0
"72",4,0,0,1,0,1,1,1,0,0,0
"73",4,0,0,0,1,1,0,0,1,1,0
"74",5,1,0,1,1,0,1,0,0,1,0
"75",7,1,1,1,0,0,1,1,1,1,0
"76",5,0,1,0,1,0,1,1,1,0,0
"77",5,1,0,0,0,1,0,1,1,1,0
"78",3,0,0,1,0,1,0,0,1,0,0
"79",7,1,1,1,1,1,1,1,0,0,0
"80",2,0,0,0,0,1,1,0,0,0,0
"81",5,0,1,1,1,0,0,0,1,1,0
"82",4,0,0,0,0,1,0,1,1,1,0
"83",8,1,1,1,1,1,1,1,1,0,0
"84",4,0,0,1,0,1,1,1,0,0,0
"85",5,1,0,0,0,0,1,1,1,1,0
"86",5,1,1,1,1,0,0,0,0,1,0
"87",3,0,0,0,0,1,1,0,0,1,0
"88",6,0,1,1,0,0,1,1,1,1,0
"89",4,0,1,1,1,0,0,1,0,0,0
"90",3,0,0,0,1,0,0,1,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
