"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",8,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0
"2",7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"3",7,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0
"4",11,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
"5",7,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0
"6",11,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0
"7",7,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
"8",12,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0
"9",7,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
"10",8,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0
"11",6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"12",9,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0
"13",9,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"14",10,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"15",9,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"16",14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0
"17",9,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0
"18",12,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0
"19",8,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
"20",7,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0
"21",5,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"22",8,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0
"23",8,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
"24",14,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0
"25",8,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"26",7,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0
"27",9,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
"28",11,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0
"29",9,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0
"30",11,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0
"31",9,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
"32",8,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0
"33",8,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"34",5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"35",9,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0
"36",10,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"37",11,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0
"38",7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
"39",11,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
"40",6,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
"41",10,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0
"42",13,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0
"43",12,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"44",10,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0
"45",8,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0
"46",14,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
"47",9,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"48",5,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"49",10,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0
"50",12,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0
"51",13,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
"52",11,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0
"53",9,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"54",9,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0
"55",12,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0
"56",5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
"57",11,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
"58",7,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
"59",11,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0
"60",12,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0
"61",8,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
"62",12,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
"63",10,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
"64",10,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
"65",12,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0
"66",9,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
"67",10,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0
"68",10,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0
"69",8,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0
"70",9,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0
"71",12,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0
"72",10,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0
"73",11,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"74",9,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0
"75",9,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
"76",12,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0
"77",9,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"78",13,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0
"79",9,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
"80",9,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0
"81",11,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0
"82",9,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0
"83",10,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0
"84",13,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0
"85",13,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0
"86",10,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0
"87",10,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0
"88",6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
"89",9,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
"90",10,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
