"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",11,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0
"2",9,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0
"3",11,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
"4",10,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0
"5",10,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0
"6",13,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0
"7",10,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0
"8",9,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
"9",11,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0
"10",9,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0
"11",10,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0
"12",7,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"13",7,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0
"14",12,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0
"15",12,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0
"16",12,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
"17",8,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0
"18",11,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0
"19",11,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0
"20",10,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0
"21",8,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
"22",9,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0
"23",12,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"24",9,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0
"25",7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
"26",10,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
"27",9,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0
"28",8,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
"29",8,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
"30",8,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0
"31",9,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"32",14,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0
"33",10,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0
"34",8,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0
"35",11,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
"36",9,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
"37",13,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0
"38",15,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0
"39",9,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
"40",6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
