"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3",4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"4",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5",4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11",3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"16",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"19",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",4,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"21",4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"22",2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"25",5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"26",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"27",5,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"28",3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"29",3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"30",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"31",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"32",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"35",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"36",3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"37",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"38",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"39",3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
