"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",9,1,1,1,1,1,1,1,1,1,0
"2",8,0,1,1,1,1,1,1,1,1,0
"3",9,1,1,1,1,1,1,1,1,1,0
"4",7,1,1,1,1,1,1,0,0,1,0
"5",7,1,1,1,1,0,1,0,1,1,0
"6",9,1,1,1,1,1,1,1,1,1,0
"7",7,1,1,1,1,1,1,1,0,0,0
"8",7,1,0,1,1,1,0,1,1,1,0
"9",8,1,1,1,1,1,1,0,1,1,0
"10",9,1,1,1,1,1,1,1,1,1,0
"11",9,1,1,1,1,1,1,1,1,1,0
"12",8,1,1,1,1,1,1,1,1,0,0
"13",9,1,1,1,1,1,1,1,1,1,0
"14",8,1,1,0,1,1,1,1,1,1,0
"15",9,1,1,1,1,1,1,1,1,1,0
"16",8,1,1,1,1,1,1,1,0,1,0
"17",9,1,1,1,1,1,1,1,1,1,0
"18",9,1,1,1,1,1,1,1,1,1,0
"19",9,1,1,1,1,1,1,1,1,1,0
"20",9,1,1,1,1,1,1,1,1,1,0
"21",8,0,1,1,1,1,1,1,1,1,0
"22",9,1,1,1,1,1,1,1,1,1,0
"23",7,0,1,1,0,1,1,1,1,1,0
"24",9,1,1,1,1,1,1,1,1,1,0
"25",8,1,1,1,1,1,1,1,0,1,0
"26",9,1,1,1,1,1,1,1,1,1,0
"27",8,1,0,1,1,1,1,1,1,1,0
"28",8,1,0,1,1,1,1,1,1,1,0
"29",5,1,0,1,0,0,1,1,1,0,0
"30",8,1,1,0,1,1,1,1,1,1,0
"31",9,1,1,1,1,1,1,1,1,1,0
"32",8,1,0,1,1,1,1,1,1,1,0
"33",6,0,1,1,1,0,1,1,1,0,0
"34",8,1,1,1,1,1,0,1,1,1,0
"35",5,0,1,1,1,0,1,1,0,0,0
"36",9,1,1,1,1,1,1,1,1,1,0
"37",8,1,1,1,1,1,0,1,1,1,0
"38",8,1,1,1,1,1,0,1,1,1,0
"39",8,0,1,1,1,1,1,1,1,1,0
"40",8,1,1,0,1,1,1,1,1,1,0
"41",9,1,1,1,1,1,1,1,1,1,0
"42",6,0,1,1,1,1,0,0,1,1,0
"43",5,1,1,0,0,1,0,1,1,0,0
"44",9,1,1,1,1,1,1,1,1,1,0
"45",9,1,1,1,1,1,1,1,1,1,0
"46",8,1,1,1,1,1,0,1,1,1,0
"47",8,1,1,1,1,1,1,1,1,0,0
"48",9,1,1,1,1,1,1,1,1,1,0
"49",8,0,1,1,1,1,1,1,1,1,0
"50",7,1,1,1,1,0,1,1,0,1,0
"51",8,1,0,1,1,1,1,1,1,1,0
"52",8,0,1,1,1,1,1,1,1,1,0
"53",7,1,1,1,1,0,0,1,1,1,0
"54",7,0,1,1,1,1,0,1,1,1,0
"55",8,1,1,1,1,0,1,1,1,1,0
"56",7,1,1,0,1,1,0,1,1,1,0
"57",9,1,1,1,1,1,1,1,1,1,0
"58",7,1,1,1,0,1,1,0,1,1,0
"59",9,1,1,1,1,1,1,1,1,1,0
"60",8,1,1,1,1,1,1,1,1,0,0
"61",8,1,1,1,0,1,1,1,1,1,0
"62",8,1,1,1,1,1,1,1,0,1,0
"63",9,1,1,1,1,1,1,1,1,1,0
"64",8,1,1,0,1,1,1,1,1,1,0
"65",9,1,1,1,1,1,1,1,1,1,0
"66",8,1,1,1,1,1,0,1,1,1,0
"67",9,1,1,1,1,1,1,1,1,1,0
"68",9,1,1,1,1,1,1,1,1,1,0
"69",9,1,1,1,1,1,1,1,1,1,0
"70",8,0,1,1,1,1,1,1,1,1,0
"71",9,1,1,1,1,1,1,1,1,1,0
"72",9,1,1,1,1,1,1,1,1,1,0
"73",9,1,1,1,1,1,1,1,1,1,0
"74",7,1,1,0,1,1,1,1,0,1,0
"75",8,0,1,1,1,1,1,1,1,1,0
"76",8,1,0,1,1,1,1,1,1,1,0
"77",8,0,1,1,1,1,1,1,1,1,0
"78",7,0,1,0,1,1,1,1,1,1,0
"79",6,0,0,1,1,0,1,1,1,1,0
"80",8,1,1,1,1,1,0,1,1,1,0
"81",8,1,1,1,0,1,1,1,1,1,0
"82",7,0,1,1,1,1,1,0,1,1,0
"83",7,1,1,0,1,0,1,1,1,1,0
"84",9,1,1,1,1,1,1,1,1,1,0
"85",8,1,1,1,1,1,1,1,1,0,0
"86",8,1,1,1,1,0,1,1,1,1,0
"87",8,1,1,1,1,1,1,1,0,1,0
"88",7,1,1,1,1,1,0,1,0,1,0
"89",9,1,1,1,1,1,1,1,1,1,0
"90",9,1,1,1,1,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
