"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,1,0,0,0,1,1,1,1,0,0
"2",5,1,1,1,0,1,0,0,0,1,0
"3",2,1,0,0,1,0,0,0,0,0,0
"4",5,1,0,1,0,0,1,0,1,1,0
"5",4,1,0,1,0,1,1,0,0,0,0
"6",5,1,0,0,1,0,0,1,1,1,0
"7",5,1,1,1,0,0,1,0,1,0,0
"8",5,1,1,0,1,0,0,1,0,1,0
"9",7,1,0,0,1,1,1,1,1,1,0
"10",5,0,1,0,1,0,0,1,1,1,0
"11",5,0,1,0,1,1,1,1,0,0,0
"12",2,0,1,0,1,0,0,0,0,0,0
"13",6,0,1,1,0,0,1,1,1,1,0
"14",5,1,0,1,1,0,1,1,0,0,0
"15",5,0,1,1,1,0,0,1,1,0,0
"16",6,1,0,1,0,0,1,1,1,1,0
"17",5,0,1,0,1,1,0,1,1,0,0
"18",3,0,0,0,0,1,0,1,0,1,0
"19",5,0,1,0,1,1,1,1,0,0,0
"20",7,1,1,1,1,1,0,0,1,1,0
"21",4,1,0,0,0,1,1,0,0,1,0
"22",7,1,1,1,1,1,1,0,0,1,0
"23",4,0,1,1,1,1,0,0,0,0,0
"24",6,0,1,1,1,0,0,1,1,1,0
"25",5,0,0,1,0,1,1,0,1,1,0
"26",2,0,0,0,0,0,0,0,1,1,0
"27",6,1,0,1,1,1,1,0,0,1,0
"28",3,0,0,0,1,0,0,1,0,1,0
"29",4,1,0,1,1,0,0,0,1,0,0
"30",5,0,1,0,1,1,0,1,0,1,0
"31",0,0,0,0,0,0,0,0,0,0,0
"32",5,0,0,1,1,1,0,0,1,1,0
"33",2,0,0,0,0,1,0,0,1,0,0
"34",5,0,1,0,1,1,0,1,0,1,0
"35",2,0,0,1,0,0,1,0,0,0,0
"36",4,0,1,0,0,0,0,1,1,1,0
"37",6,1,1,1,0,0,1,0,1,1,0
"38",6,0,1,1,1,0,1,1,0,1,0
"39",6,1,0,0,1,0,1,1,1,1,0
"40",5,1,1,0,1,0,0,0,1,1,0
"41",5,1,0,1,1,1,0,1,0,0,0
"42",4,0,0,0,1,1,0,1,0,1,0
"43",5,1,0,0,1,1,1,0,1,0,0
"44",4,0,0,0,0,0,1,1,1,1,0
"45",6,0,1,0,1,1,1,0,1,1,0
"46",4,1,1,0,0,1,0,0,0,1,0
"47",3,0,0,1,1,0,0,0,0,1,0
"48",5,0,1,0,1,1,0,0,1,1,0
"49",2,1,0,0,1,0,0,0,0,0,0
"50",4,1,0,1,0,0,1,1,0,0,0
"51",4,0,0,0,1,0,0,1,1,1,0
"52",4,1,0,1,1,1,0,0,0,0,0
"53",2,0,1,0,0,1,0,0,0,0,0
"54",6,0,0,1,1,1,1,0,1,1,0
"55",7,1,1,1,0,0,1,1,1,1,0
"56",5,1,0,0,1,1,1,0,1,0,0
"57",4,1,0,1,0,0,0,0,1,1,0
"58",4,1,1,0,0,1,1,0,0,0,0
"59",4,0,0,1,1,0,1,0,0,1,0
"60",1,0,0,0,0,0,1,0,0,0,0
"61",2,0,0,1,0,1,0,0,0,0,0
"62",3,1,0,0,0,1,0,0,1,0,0
"63",6,1,0,0,0,1,1,1,1,1,0
"64",5,1,1,0,1,0,1,0,0,1,0
"65",4,0,0,0,0,0,1,1,1,1,0
"66",5,1,0,1,1,1,0,0,0,1,0
"67",7,1,1,0,1,1,0,1,1,1,0
"68",6,1,1,0,0,1,1,1,0,1,0
"69",3,0,1,0,0,0,1,0,0,1,0
"70",3,1,0,1,0,1,0,0,0,0,0
"71",7,1,1,0,0,1,1,1,1,1,0
"72",2,0,0,0,0,0,0,0,1,1,0
"73",2,0,0,0,0,0,0,0,1,1,0
"74",5,0,0,0,1,0,1,1,1,1,0
"75",5,0,1,0,1,1,0,1,0,1,0
"76",5,0,1,1,1,0,1,0,1,0,0
"77",6,0,1,1,1,1,1,0,1,0,0
"78",4,0,0,1,0,0,0,1,1,1,0
"79",8,1,0,1,1,1,1,1,1,1,0
"80",7,1,0,1,1,0,1,1,1,1,0
"81",5,1,0,0,1,1,0,1,0,1,0
"82",7,1,1,1,0,1,1,0,1,1,0
"83",3,1,1,1,0,0,0,0,0,0,0
"84",4,0,1,0,1,1,1,0,0,0,0
"85",4,0,0,0,1,0,1,1,0,1,0
"86",6,0,1,1,1,1,0,1,0,1,0
"87",5,0,1,1,0,1,0,1,1,0,0
"88",4,1,0,1,1,0,1,0,0,0,0
"89",4,1,0,1,0,1,0,0,0,1,0
"90",6,1,0,1,1,0,0,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
