"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",10,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0
"2",11,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0
"3",7,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
"4",8,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0
"5",9,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
"6",9,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
"7",5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"8",12,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0
"9",8,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0
"10",10,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0
"11",13,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0
"12",10,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
"13",8,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
"14",8,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0
"15",8,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0
"16",9,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
"17",6,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
"18",11,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
"19",10,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0
"20",12,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0
"21",11,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0
"22",11,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0
"23",9,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0
"24",8,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"25",9,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0
"26",9,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
"27",7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"28",10,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"29",8,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"30",8,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0
"31",6,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"32",6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"33",9,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0
"34",10,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0
"35",8,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0
"36",7,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"37",10,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0
"38",8,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0
"39",13,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0
"40",12,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0
"41",8,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0
"42",11,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
"43",11,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0
"44",6,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
"45",10,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0
"46",10,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
"47",7,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
"48",7,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"49",9,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
"50",11,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0
"51",13,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
"52",9,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
"53",11,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0
"54",10,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0
"55",9,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"56",6,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
"57",10,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0
"58",11,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0
"59",10,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0
"60",8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0
"61",6,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"62",6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"63",9,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0
"64",6,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"65",8,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
"66",8,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"67",9,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0
"68",12,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0
"69",11,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0
"70",7,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
"71",10,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
"72",10,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0
"73",6,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
"74",9,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0
"75",6,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
"76",11,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0
"77",14,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0
"78",15,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0
"79",10,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0
"80",12,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0
"81",8,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
"82",9,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0
"83",10,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"84",14,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0
"85",13,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"86",9,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
"87",12,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0
"88",9,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0
"89",11,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0
"90",12,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
