"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",2,0,0,1,0,0,0,0,0,1,0
"2",4,0,1,0,0,0,0,1,1,1,0
"3",6,1,1,1,0,1,1,0,1,0,0
"4",2,1,0,0,1,0,0,0,0,0,0
"5",2,0,1,1,0,0,0,0,0,0,0
"6",4,0,0,1,0,1,1,0,0,1,0
"7",4,0,1,0,0,1,1,1,0,0,0
"8",6,0,1,1,1,1,1,1,0,0,0
"9",5,1,0,0,1,1,0,1,0,1,0
"10",5,0,0,1,0,1,1,0,1,1,0
"11",5,1,1,1,0,0,1,1,0,0,0
"12",3,1,0,0,1,0,0,0,0,1,0
"13",5,0,0,0,1,1,1,1,0,1,0
"14",5,1,0,0,0,1,1,1,0,1,0
"15",4,1,1,0,1,0,0,1,0,0,0
"16",6,0,0,1,1,1,1,1,0,1,0
"17",6,1,1,1,1,0,0,1,0,1,0
"18",3,1,1,0,0,0,0,0,1,0,0
"19",7,1,0,1,0,1,1,1,1,1,0
"20",5,0,1,0,0,1,1,1,1,0,0
"21",4,0,0,0,0,1,0,1,1,1,0
"22",4,1,1,0,1,1,0,0,0,0,0
"23",3,0,0,0,1,0,0,1,0,1,0
"24",4,1,0,1,1,0,0,0,0,1,0
"25",6,1,1,1,0,0,1,0,1,1,0
"26",6,1,1,1,0,1,0,1,1,0,0
"27",1,0,0,0,0,0,0,0,1,0,0
"28",7,0,1,1,1,1,1,0,1,1,0
"29",3,1,0,0,0,0,1,1,0,0,0
"30",5,1,0,0,0,1,1,1,1,0,0
"31",5,1,1,1,0,0,0,1,0,1,0
"32",5,0,1,1,0,0,1,1,1,0,0
"33",6,1,1,1,1,0,0,1,0,1,0
"34",4,1,0,0,0,1,1,0,1,0,0
"35",5,1,0,1,0,0,1,1,1,0,0
"36",6,0,0,1,1,1,1,1,0,1,0
"37",3,1,0,0,0,0,0,0,1,1,0
"38",5,1,1,1,0,1,0,1,0,0,0
"39",6,1,0,1,1,0,1,1,0,1,0
"40",6,1,1,0,0,1,1,0,1,1,0
"41",6,1,1,0,1,1,0,0,1,1,0
"42",4,1,0,1,0,1,0,1,0,0,0
"43",7,1,1,1,0,1,1,0,1,1,0
"44",2,0,0,1,1,0,0,0,0,0,0
"45",6,1,1,1,1,0,0,1,1,0,0
"46",6,0,1,0,1,1,1,0,1,1,0
"47",6,0,1,0,1,1,0,1,1,1,0
"48",5,0,1,1,1,1,0,1,0,0,0
"49",3,0,0,1,1,0,0,0,0,1,0
"50",5,0,0,0,1,1,1,1,1,0,0
"51",4,0,1,1,1,0,0,1,0,0,0
"52",5,0,0,0,1,1,1,0,1,1,0
"53",6,1,1,1,1,0,0,0,1,1,0
"54",6,1,1,1,0,0,1,0,1,1,0
"55",5,0,1,1,1,0,1,0,0,1,0
"56",3,1,0,0,1,0,0,1,0,0,0
"57",5,1,1,0,0,0,1,0,1,1,0
"58",5,0,1,1,1,0,1,0,0,1,0
"59",8,1,1,0,1,1,1,1,1,1,0
"60",7,1,0,1,1,0,1,1,1,1,0
"61",4,0,1,1,0,0,1,0,0,1,0
"62",4,0,0,0,0,1,0,1,1,1,0
"63",2,1,0,0,0,0,1,0,0,0,0
"64",1,0,0,1,0,0,0,0,0,0,0
"65",6,1,1,1,0,1,0,1,1,0,0
"66",4,1,1,0,1,0,0,0,1,0,0
"67",3,0,0,1,0,0,1,0,0,1,0
"68",2,0,0,1,1,0,0,0,0,0,0
"69",6,1,1,0,1,0,1,0,1,1,0
"70",5,1,0,1,0,0,1,0,1,1,0
"71",5,0,0,1,1,0,0,1,1,1,0
"72",4,0,1,1,0,0,1,0,0,1,0
"73",5,1,0,1,1,1,0,0,0,1,0
"74",3,0,0,1,0,0,0,0,1,1,0
"75",3,1,0,0,0,1,0,0,0,1,0
"76",4,0,0,0,0,1,1,1,1,0,0
"77",7,1,1,0,1,1,1,0,1,1,0
"78",5,0,0,1,1,1,1,0,0,1,0
"79",2,0,1,0,0,0,0,1,0,0,0
"80",5,1,0,0,0,1,1,1,0,1,0
"81",5,1,0,1,1,0,0,1,0,1,0
"82",5,1,0,0,1,1,1,0,0,1,0
"83",3,0,1,0,0,0,1,0,1,0,0
"84",7,1,1,1,0,1,1,1,0,1,0
"85",4,0,0,0,0,1,0,1,1,1,0
"86",3,0,0,1,0,1,1,0,0,0,0
"87",4,1,0,1,0,1,1,0,0,0,0
"88",2,0,0,0,0,0,1,1,0,0,0
"89",8,1,1,1,0,1,1,1,1,1,0
"90",2,0,0,0,0,0,0,0,1,1,0
"91",6,1,1,0,1,1,0,0,1,1,0
"92",3,0,0,1,1,0,1,0,0,0,0
"93",2,0,0,0,0,0,1,0,0,1,0
"94",4,1,0,0,1,0,0,0,1,1,0
"95",3,1,0,0,0,0,0,0,1,1,0
"96",3,1,0,0,1,0,1,0,0,0,0
"97",3,1,1,0,0,0,0,0,0,1,0
"98",6,0,1,1,0,1,0,1,1,1,0
"99",5,1,1,1,1,0,1,0,0,0,0
"100",1,0,0,0,0,0,0,0,0,0,1
