"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",8,1,1,1,0,1,1,1,1,1,0
"2",7,0,1,1,1,1,1,0,1,1,0
"3",8,1,1,1,1,1,1,0,1,1,0
"4",6,1,0,0,1,1,1,0,1,1,0
"5",9,1,1,1,1,1,1,1,1,1,0
"6",8,1,1,1,0,1,1,1,1,1,0
"7",9,1,1,1,1,1,1,1,1,1,0
"8",6,1,0,0,1,0,1,1,1,1,0
"9",8,1,1,1,1,1,1,1,1,0,0
"10",8,1,1,1,1,1,1,1,1,0,0
"11",8,1,0,1,1,1,1,1,1,1,0
"12",9,1,1,1,1,1,1,1,1,1,0
"13",9,1,1,1,1,1,1,1,1,1,0
"14",9,1,1,1,1,1,1,1,1,1,0
"15",8,1,1,1,1,1,0,1,1,1,0
"16",8,1,1,1,1,1,1,0,1,1,0
"17",8,1,1,1,1,1,1,0,1,1,0
"18",9,1,1,1,1,1,1,1,1,1,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
