"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",4,0,0,0,1,0,0,1,1,1,0
"2",4,0,0,0,0,1,0,1,1,1,0
"3",4,0,0,1,1,1,0,0,0,1,0
"4",8,1,1,1,1,1,1,1,0,1,0
"5",4,1,0,0,0,1,0,0,1,1,0
"6",2,0,0,1,1,0,0,0,0,0,0
"7",4,1,1,0,0,1,0,1,0,0,0
"8",5,1,1,1,0,0,1,1,0,0,0
"9",2,0,0,1,1,0,0,0,0,0,0
"10",7,1,1,1,1,1,1,0,0,1,0
"11",2,0,1,1,0,0,0,0,0,0,0
"12",5,1,0,1,1,0,0,0,1,1,0
"13",4,1,1,0,1,0,1,0,0,0,0
"14",4,0,1,1,0,0,0,1,1,0,0
"15",1,0,1,0,0,0,0,0,0,0,0
"16",3,0,1,0,0,1,1,0,0,0,0
"17",3,0,0,1,1,0,1,0,0,0,0
"18",7,1,1,1,0,0,1,1,1,1,0
"19",7,1,1,1,1,1,0,1,0,1,0
"20",5,1,0,0,0,1,1,1,0,1,0
"21",6,1,1,1,0,1,0,0,1,1,0
"22",6,1,1,0,1,0,1,1,1,0,0
"23",2,0,0,0,0,0,0,1,1,0,0
"24",4,1,0,1,0,0,1,0,1,0,0
"25",6,1,1,1,0,1,0,0,1,1,0
"26",5,0,0,0,1,1,1,0,1,1,0
"27",6,1,1,0,1,1,0,1,1,0,0
"28",4,1,0,1,0,0,0,1,1,0,0
"29",4,1,0,0,1,0,1,1,0,0,0
"30",7,0,1,1,1,1,1,0,1,1,0
"31",4,0,0,1,1,0,0,1,0,1,0
"32",5,0,0,0,1,1,1,1,1,0,0
"33",5,1,0,0,0,1,1,1,1,0,0
"34",7,1,1,0,1,1,1,1,1,0,0
"35",5,0,1,0,1,0,0,1,1,1,0
"36",4,0,0,1,1,1,0,1,0,0,0
"37",5,0,0,1,1,0,1,1,1,0,0
"38",4,1,0,0,0,1,0,0,1,1,0
"39",2,1,1,0,0,0,0,0,0,0,0
"40",4,1,1,0,1,0,0,0,1,0,0
"41",5,0,1,1,1,1,0,1,0,0,0
"42",4,1,0,0,0,0,1,1,0,1,0
"43",5,1,0,0,0,0,1,1,1,1,0
"44",4,0,1,0,1,0,0,0,1,1,0
"45",4,0,0,1,1,1,0,0,0,1,0
"46",7,0,1,0,1,1,1,1,1,1,0
"47",3,0,1,0,0,0,0,1,1,0,0
"48",6,1,1,0,1,1,1,1,0,0,0
"49",5,1,1,0,1,0,0,1,1,0,0
"50",6,1,0,1,1,0,1,0,1,1,0
"51",2,1,0,0,0,0,0,0,1,0,0
"52",3,1,1,0,1,0,0,0,0,0,0
"53",3,0,0,0,1,1,1,0,0,0,0
"54",2,0,0,0,0,1,0,0,1,0,0
"55",2,0,1,1,0,0,0,0,0,0,0
"56",7,1,1,1,1,1,0,1,0,1,0
"57",4,1,1,0,0,1,1,0,0,0,0
"58",5,1,0,1,1,0,1,0,1,0,0
"59",6,1,1,1,0,1,0,0,1,1,0
"60",2,0,1,0,0,1,0,0,0,0,0
"61",4,0,1,1,0,0,1,1,0,0,0
"62",2,0,0,0,0,0,0,1,0,1,0
"63",6,1,1,1,0,1,0,1,1,0,0
"64",4,1,0,0,1,0,1,0,1,0,0
"65",4,1,0,1,0,1,0,1,0,0,0
"66",6,1,1,1,1,0,0,0,1,1,0
"67",5,1,1,1,0,1,0,1,0,0,0
"68",3,1,0,1,0,0,0,0,1,0,0
"69",5,1,1,1,0,0,0,1,1,0,0
"70",5,0,0,1,1,1,0,1,0,1,0
"71",5,0,0,1,1,0,1,1,1,0,0
"72",5,0,1,1,0,1,0,1,1,0,0
"73",4,1,1,0,1,0,0,1,0,0,0
"74",4,1,0,1,0,0,0,0,1,1,0
"75",8,1,1,1,1,0,1,1,1,1,0
"76",3,0,0,0,0,1,0,1,0,1,0
"77",3,1,1,0,0,1,0,0,0,0,0
"78",5,1,1,0,0,1,1,0,1,0,0
"79",3,0,0,0,0,1,1,0,0,1,0
"80",3,0,1,0,0,0,1,0,1,0,0
"81",4,1,0,0,0,0,1,1,1,0,0
"82",4,0,0,0,1,1,0,1,1,0,0
"83",7,1,1,0,1,1,1,1,1,0,0
"84",6,1,1,1,0,1,0,0,1,1,0
"85",2,0,0,0,0,1,1,0,0,0,0
"86",6,1,1,0,0,0,1,1,1,1,0
"87",4,0,0,1,0,1,0,1,0,1,0
"88",4,0,0,0,1,0,0,1,1,1,0
"89",3,1,0,1,0,0,1,0,0,0,0
"90",8,1,0,1,1,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
