"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",6,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
"2",12,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0
"3",8,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0
"4",8,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
"5",8,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
"6",15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
"7",10,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0
"8",7,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"9",9,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
"10",6,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"11",8,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0
"12",11,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
"13",13,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
"14",10,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
"15",9,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
"16",10,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
"17",8,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
"18",6,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
"19",11,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
"20",11,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0
"21",11,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0
"22",12,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"23",6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
"24",9,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0
"25",8,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
"26",10,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0
"27",12,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
"28",11,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
"29",10,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
"30",8,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
"31",9,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0
"32",8,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
"33",9,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0
"34",9,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
"35",7,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
"36",11,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
"37",10,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
"38",7,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
"39",8,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0
"40",9,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0
"41",8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0
"42",9,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
"43",11,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
"44",9,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
"45",11,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0
"46",9,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
"47",9,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
"48",13,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
"49",11,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0
"50",12,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0
"51",7,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
"52",10,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
"53",11,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0
"54",10,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0
"55",12,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0
"56",12,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0
"57",10,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0
"58",10,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
"59",10,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0
"60",9,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0
"61",9,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0
"62",9,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
"63",11,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0
"64",7,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
"65",9,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0
"66",11,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
"67",9,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
"68",7,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
"69",11,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0
"70",10,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
"71",11,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
"72",7,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
"73",10,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
"74",12,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0
"75",9,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0
"76",14,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0
"77",8,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
"78",8,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0
"79",12,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0
"80",10,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
"81",12,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
"82",11,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0
"83",10,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0
"84",9,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0
"85",9,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0
"86",9,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0
"87",11,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0
"88",12,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0
"89",9,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0
"90",12,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
