"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2",2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3",4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"10",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"11",3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"12",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"14",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"20",2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"24",5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"25",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"27",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"28",3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"29",3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"30",4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"31",3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"32",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"33",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"35",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"36",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"39",3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"40",4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"41",5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"42",2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"44",4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"45",3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"46",3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"47",2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"48",4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"49",3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"53",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"54",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"55",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"56",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"57",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"58",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"59",3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"60",3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"61",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"63",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"64",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"66",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"67",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"70",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",7,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"72",3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"73",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"74",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"75",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"78",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
