"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"2",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"3",3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"7",3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"8",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"11",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"15",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"17",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"20",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"21",5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"22",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23",3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"26",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"31",3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"32",3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"33",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"34",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"36",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"37",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"40",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"41",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"42",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"43",5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"44",3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
