"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",8,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0
"2",9,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0
"3",11,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0
"4",5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
"5",9,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0
"6",8,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0
"7",8,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0
"8",9,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
"9",7,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
"10",8,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"11",9,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
"12",10,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0
"13",10,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0
"14",10,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0
"15",10,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
"16",6,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"17",7,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0
"18",9,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0
"19",7,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
"20",12,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0
"21",14,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"22",12,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0
"23",14,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0
"24",10,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0
"25",8,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0
"26",4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"27",12,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0
"28",9,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
"29",11,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0
"30",8,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0
"31",11,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0
"32",12,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0
"33",13,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"34",10,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
"35",13,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
"36",8,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
"37",9,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0
"38",8,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
"39",12,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0
"40",11,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0
"41",14,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0
"42",9,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
