"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,1,1,1,0,1,0,0,1,0,0
"2",6,0,1,1,0,1,0,1,1,1,0
"3",4,1,0,1,0,0,1,0,1,0,0
"4",7,1,0,1,1,1,1,1,0,1,0
"5",4,1,1,0,0,1,0,1,0,0,0
"6",7,1,1,0,0,1,1,1,1,1,0
"7",4,1,0,1,0,0,1,0,1,0,0
"8",5,1,0,0,1,1,1,0,0,1,0
"9",5,1,1,1,0,0,0,1,1,0,0
"10",5,0,1,0,0,1,1,0,1,1,0
"11",4,0,1,1,0,0,0,1,1,0,0
"12",5,1,1,0,0,1,0,0,1,1,0
"13",3,0,1,0,0,0,1,0,1,0,0
"14",5,1,1,0,0,1,1,1,0,0,0
"15",3,0,1,0,0,1,0,1,0,0,0
"16",4,0,0,1,1,0,1,0,1,0,0
"17",3,1,1,0,1,0,0,0,0,0,0
"18",7,0,1,1,1,0,1,1,1,1,0
"19",1,0,0,0,0,0,0,0,0,1,0
"20",5,0,0,1,0,1,1,1,0,1,0
"21",2,0,0,0,0,0,0,1,0,1,0
"22",5,1,1,1,1,0,0,0,1,0,0
"23",4,1,1,0,0,1,0,0,0,1,0
"24",2,0,0,1,0,0,1,0,0,0,0
"25",3,0,0,1,1,0,0,1,0,0,0
"26",5,0,1,1,0,0,1,1,0,1,0
"27",6,0,1,1,0,1,0,1,1,1,0
"28",6,1,0,1,0,1,1,0,1,1,0
"29",5,1,1,0,1,0,1,0,0,1,0
"30",3,1,1,0,0,0,0,1,0,0,0
"31",3,0,1,0,1,0,0,1,0,0,0
"32",3,0,0,1,0,0,0,1,0,1,0
"33",6,1,1,1,0,1,1,0,1,0,0
"34",5,1,0,0,1,1,1,0,0,1,0
"35",1,0,0,0,0,0,0,0,0,1,0
"36",4,0,0,1,0,0,1,0,1,1,0
"37",4,0,0,0,1,1,1,0,0,1,0
"38",2,1,0,0,0,0,1,0,0,0,0
"39",3,0,0,0,0,0,1,1,1,0,0
"40",5,1,1,0,0,1,0,1,0,1,0
"41",2,0,1,0,0,0,0,1,0,0,0
"42",5,0,1,0,1,1,1,0,1,0,0
"43",6,1,0,1,1,0,1,1,1,0,0
"44",5,0,1,0,1,1,1,1,0,0,0
"45",3,1,0,1,0,1,0,0,0,0,0
"46",3,0,0,1,0,0,0,1,1,0,0
"47",6,0,1,0,1,1,1,1,0,1,0
"48",3,1,0,0,0,1,0,0,0,1,0
"49",6,0,1,0,0,1,1,1,1,1,0
"50",4,0,1,0,0,0,1,1,0,1,0
"51",5,1,1,0,0,1,1,0,1,0,0
"52",7,1,1,0,1,1,1,0,1,1,0
"53",4,0,0,1,0,1,0,1,1,0,0
"54",2,0,1,0,1,0,0,0,0,0,0
"55",5,0,1,1,0,0,1,1,1,0,0
"56",4,0,0,0,0,1,1,1,0,1,0
"57",8,1,1,1,1,0,1,1,1,1,0
"58",5,1,0,1,1,1,1,0,0,0,0
"59",7,1,1,1,1,0,1,1,0,1,0
"60",7,0,1,1,1,1,1,1,1,0,0
"61",2,0,0,0,0,0,1,0,1,0,0
"62",3,1,0,1,0,1,0,0,0,0,0
"63",6,1,1,0,0,1,0,1,1,1,0
"64",4,1,0,0,1,0,0,1,0,1,0
"65",6,1,1,1,0,0,1,0,1,1,0
"66",2,0,1,0,0,0,1,0,0,0,0
"67",4,1,1,0,1,0,0,0,1,0,0
"68",5,1,0,1,0,0,1,1,0,1,0
"69",4,0,1,0,1,1,0,0,1,0,0
"70",6,1,0,1,0,1,1,1,0,1,0
"71",6,1,0,1,1,1,0,0,1,1,0
"72",3,0,0,1,0,0,0,1,0,1,0
"73",6,0,1,1,1,1,0,1,0,1,0
"74",4,0,1,0,0,0,1,1,1,0,0
"75",4,1,0,1,0,0,0,0,1,1,0
"76",6,0,1,1,1,0,1,0,1,1,0
"77",4,1,0,1,0,1,0,0,1,0,0
"78",6,0,0,0,1,1,1,1,1,1,0
"79",8,1,1,1,1,1,1,1,0,1,0
"80",3,1,0,1,0,0,1,0,0,0,0
"81",4,0,1,1,0,0,1,0,1,0,0
"82",5,0,0,1,1,0,1,0,1,1,0
"83",6,0,1,1,0,0,1,1,1,1,0
"84",4,1,0,1,0,1,0,1,0,0,0
"85",1,0,0,1,0,0,0,0,0,0,0
"86",3,0,1,0,0,0,1,0,1,0,0
"87",5,0,1,1,0,1,1,0,0,1,0
"88",2,0,0,0,0,1,0,1,0,0,0
"89",6,0,1,1,1,1,0,0,1,1,0
"90",5,1,0,0,1,1,0,1,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
