"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",9,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0
"2",9,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"3",9,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
"4",10,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0
"5",6,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"6",8,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
"7",8,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
"8",12,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0
"9",5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"10",10,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0
"11",10,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0
"12",12,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0
"13",7,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
"14",10,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
"15",11,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"16",10,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
"17",4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"18",11,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0
"19",11,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0
"20",7,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
"21",10,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0
"22",8,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
"23",11,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0
"24",9,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
"25",8,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"26",7,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"27",10,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
"28",10,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0
"29",9,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
"30",9,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0
"31",9,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0
"32",10,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0
"33",11,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0
"34",12,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0
"35",12,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
"36",12,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0
"37",8,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
"38",9,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0
"39",10,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0
"40",9,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0
"41",11,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0
"42",9,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0
"43",12,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0
"44",7,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"45",14,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0
"46",11,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0
"47",13,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
"48",9,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0
"49",8,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0
"50",7,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0
"51",11,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
"52",9,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
"53",7,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
"54",11,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0
"55",10,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0
"56",12,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"57",12,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
"58",12,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0
"59",9,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0
"60",8,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
"61",10,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0
"62",10,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0
"63",11,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
"64",11,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0
"65",9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0
"66",9,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0
"67",8,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
"68",11,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0
"69",9,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
"70",12,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0
"71",7,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"72",10,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0
"73",9,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
"74",7,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0
"75",9,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
"76",13,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0
"77",10,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
"78",9,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
"79",12,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0
"80",11,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0
"81",5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
"82",14,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
"83",7,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
"84",8,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
"85",10,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0
"86",12,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
"87",7,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0
"88",11,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0
"89",11,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
"90",9,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
