"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",6,0,1,1,1,1,1,0,1,0,0
"2",5,0,1,0,0,1,1,1,0,1,0
"3",4,0,1,0,0,1,0,1,1,0,0
"4",5,1,0,0,1,1,0,1,1,0,0
"5",5,1,1,1,0,0,0,1,0,1,0
"6",3,1,0,1,0,0,0,1,0,0,0
"7",4,0,1,1,1,0,0,0,1,0,0
"8",4,1,1,0,0,1,0,1,0,0,0
"9",3,1,0,0,1,0,1,0,0,0,0
"10",4,0,1,1,1,0,0,0,1,0,0
"11",4,1,1,0,0,0,0,1,1,0,0
"12",5,0,1,0,1,1,1,0,0,1,0
"13",4,1,1,0,0,1,0,1,0,0,0
"14",3,0,0,0,1,1,1,0,0,0,0
"15",3,1,0,0,0,0,0,1,0,1,0
"16",4,1,0,1,0,1,0,0,0,1,0
"17",3,0,1,0,1,0,0,0,1,0,0
"18",6,1,0,1,1,1,1,1,0,0,0
"19",3,0,0,1,0,1,1,0,0,0,0
"20",4,0,0,1,0,0,1,0,1,1,0
"21",2,0,1,0,0,0,0,0,1,0,0
"22",7,0,1,1,1,1,1,1,0,1,0
"23",6,1,1,0,0,1,1,1,1,0,0
"24",6,1,0,1,0,1,1,1,1,0,0
"25",1,0,0,0,1,0,0,0,0,0,0
"26",5,1,1,0,1,0,1,0,1,0,0
"27",3,0,0,0,0,0,0,1,1,1,0
"28",6,1,1,0,0,1,1,1,1,0,0
"29",6,0,1,1,1,1,0,1,1,0,0
"30",6,0,0,1,1,1,1,1,0,1,0
"31",6,1,0,0,1,1,1,0,1,1,0
"32",5,1,0,1,1,0,1,0,1,0,0
"33",4,0,0,1,0,1,1,1,0,0,0
"34",6,1,1,1,0,1,0,1,1,0,0
"35",6,1,0,1,1,1,0,1,1,0,0
"36",5,0,1,1,0,0,1,0,1,1,0
"37",6,1,0,1,1,0,0,1,1,1,0
"38",4,1,0,1,1,1,0,0,0,0,0
"39",3,1,1,0,0,0,0,1,0,0,0
"40",3,0,1,0,1,0,0,0,1,0,0
"41",4,1,0,1,0,0,1,0,1,0,0
"42",6,1,1,0,0,1,1,1,0,1,0
"43",4,1,0,0,0,0,0,1,1,1,0
"44",5,0,1,1,0,1,0,0,1,1,0
"45",3,1,0,1,0,0,0,0,0,1,0
"46",5,1,0,1,0,0,1,1,1,0,0
"47",7,1,1,1,1,0,1,0,1,1,0
"48",3,1,0,0,1,1,0,0,0,0,0
"49",3,0,1,0,0,1,0,0,1,0,0
"50",4,0,0,1,1,1,1,0,0,0,0
"51",4,0,1,1,0,1,0,0,0,1,0
"52",3,0,1,0,1,0,1,0,0,0,0
"53",5,1,0,1,1,1,0,1,0,0,0
"54",1,0,0,0,0,1,0,0,0,0,0
"55",5,1,1,0,0,0,1,0,1,1,0
"56",6,1,1,1,0,1,1,0,1,0,0
"57",7,1,1,1,1,0,1,1,0,1,0
"58",6,0,0,1,1,1,1,1,0,1,0
"59",5,0,1,1,0,1,1,1,0,0,0
"60",3,1,0,0,0,0,0,1,1,0,0
"61",5,1,1,1,1,1,0,0,0,0,0
"62",3,0,1,0,0,0,0,0,1,1,0
"63",4,0,1,1,1,0,0,0,1,0,0
"64",3,0,0,0,0,0,0,1,1,1,0
"65",4,0,1,1,1,0,0,0,1,0,0
"66",7,1,1,0,1,1,1,1,1,0,0
"67",7,0,1,1,1,1,0,1,1,1,0
"68",1,0,0,0,0,1,0,0,0,0,0
"69",7,1,1,1,1,0,0,1,1,1,0
"70",6,1,1,1,0,0,1,1,0,1,0
"71",6,1,1,1,1,0,1,1,0,0,0
"72",5,0,1,1,1,1,1,0,0,0,0
"73",4,1,0,0,1,0,1,0,0,1,0
"74",2,0,1,0,0,1,0,0,0,0,0
"75",6,0,1,1,1,1,1,0,0,1,0
"76",6,0,0,1,1,1,1,1,0,1,0
"77",5,0,1,0,0,1,1,1,1,0,0
"78",5,1,1,1,0,1,0,0,1,0,0
"79",8,1,1,1,1,0,1,1,1,1,0
"80",4,1,0,0,1,1,0,0,0,1,0
"81",4,1,1,1,0,0,0,1,0,0,0
"82",5,1,0,1,1,0,0,1,0,1,0
"83",4,1,0,0,1,1,0,0,1,0,0
"84",4,1,1,0,1,1,0,0,0,0,0
"85",4,1,1,0,0,1,1,0,0,0,0
"86",5,0,0,1,0,1,1,1,0,1,0
"87",3,1,0,0,1,0,0,0,0,1,0
"88",3,0,0,1,0,0,0,1,0,1,0
"89",5,1,0,0,0,0,1,1,1,1,0
"90",5,1,1,0,1,0,1,0,1,0,0
"91",4,0,1,0,0,0,0,1,1,1,0
"92",2,0,1,0,0,0,0,0,1,0,0
"93",5,1,1,1,0,0,0,1,1,0,0
"94",2,0,1,0,0,0,1,0,0,0,0
"95",4,0,1,0,0,0,1,0,1,1,0
"96",4,1,1,0,0,0,1,0,1,0,0
"97",6,1,0,1,0,1,1,1,0,1,0
"98",7,1,1,1,0,1,1,1,1,0,0
"99",4,1,0,0,0,1,0,1,0,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
