"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",8,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0
"2",12,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0
"3",11,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0
"4",9,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0
"5",12,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0
"6",9,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0
"7",11,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"8",8,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
"9",12,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0
"10",4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"11",7,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
"12",7,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"13",12,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0
"14",9,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0
"15",6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
"16",8,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"17",9,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
"18",9,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
"19",11,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
"20",11,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
"21",12,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0
"22",8,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
"23",8,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
"24",10,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0
"25",9,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0
"26",11,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0
"27",7,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"28",7,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"29",11,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
"30",13,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0
"31",7,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
"32",8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0
"33",11,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0
"34",10,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0
"35",8,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"36",9,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0
"37",7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
"38",9,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
"39",11,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
"40",10,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0
"41",10,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0
"42",5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"43",8,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"44",14,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
"45",7,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"46",12,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
"47",9,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0
"48",8,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
"49",11,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0
"50",9,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
"51",9,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
"52",12,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0
"53",7,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
"54",11,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
"55",9,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0
"56",13,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0
"57",10,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0
"58",13,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0
"59",8,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0
"60",8,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
"61",8,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
"62",9,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0
"63",11,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
"64",9,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0
"65",9,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
"66",11,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
"67",9,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0
"68",11,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0
"69",9,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0
"70",12,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"71",7,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
"72",8,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0
"73",10,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
"74",9,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0
"75",10,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0
"76",11,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0
"77",8,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"78",12,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
"79",10,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0
"80",5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"81",11,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0
"82",12,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0
"83",6,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
"84",14,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
"85",12,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0
"86",7,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"87",9,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
"88",12,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
"89",12,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0
"90",6,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"91",7,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0
"92",7,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0
"93",6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
"94",7,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"95",12,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"96",11,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0
"97",9,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
"98",11,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0
"99",8,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
