"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",2,1,0,0,0,0,0,1,0,0,0
"2",5,1,0,1,0,0,1,0,1,1,0
"3",3,1,0,0,1,0,1,0,0,0,0
"4",8,0,1,1,1,1,1,1,1,1,0
"5",5,0,0,1,1,0,1,1,0,1,0
"6",6,0,0,1,1,1,1,1,0,1,0
"7",4,0,0,0,0,1,1,1,1,0,0
"8",2,0,0,1,0,1,0,0,0,0,0
"9",4,1,0,0,1,1,0,1,0,0,0
"10",8,1,1,0,1,1,1,1,1,1,0
"11",3,1,0,0,0,0,1,0,1,0,0
"12",6,1,1,0,0,1,1,0,1,1,0
"13",1,0,0,0,0,0,0,1,0,0,0
"14",5,1,0,1,0,1,1,0,1,0,0
"15",4,1,1,0,1,0,0,1,0,0,0
"16",6,0,1,1,1,1,0,1,0,1,0
"17",7,1,1,1,0,1,1,1,1,0,0
"18",4,0,1,0,1,0,1,0,0,1,0
"19",5,0,1,1,0,0,1,0,1,1,0
"20",3,1,1,0,0,0,0,1,0,0,0
"21",4,1,1,1,0,0,0,1,0,0,0
"22",3,0,1,0,0,0,1,0,1,0,0
"23",6,1,1,1,1,0,0,0,1,1,0
"24",5,0,0,1,1,1,0,1,0,1,0
"25",3,1,0,0,1,0,0,1,0,0,0
"26",4,0,0,0,1,1,0,1,1,0,0
"27",3,0,0,1,0,0,0,0,1,1,0
"28",6,1,0,1,1,0,1,1,0,1,0
"29",3,0,1,0,1,0,0,0,1,0,0
"30",4,0,1,0,1,1,0,0,0,1,0
"31",6,1,1,1,1,1,0,0,0,1,0
"32",8,1,1,0,1,1,1,1,1,1,0
"33",3,0,1,0,1,0,0,1,0,0,0
"34",8,1,1,1,1,1,1,0,1,1,0
"35",5,0,1,1,0,1,1,1,0,0,0
"36",7,1,1,1,1,1,0,1,1,0,0
"37",7,0,1,1,1,1,1,1,1,0,0
"38",5,0,0,1,1,0,1,1,0,1,0
"39",4,1,0,1,0,0,1,0,1,0,0
"40",3,1,1,1,0,0,0,0,0,0,0
"41",4,0,1,1,0,1,0,1,0,0,0
"42",3,1,0,1,0,0,0,0,1,0,0
"43",1,0,0,0,1,0,0,0,0,0,0
"44",5,0,1,1,1,0,0,1,1,0,0
"45",4,1,1,1,0,0,1,0,0,0,0
"46",6,1,0,1,1,1,1,0,0,1,0
"47",6,1,0,0,1,1,1,0,1,1,0
"48",5,0,1,1,1,0,1,0,1,0,0
"49",7,1,0,1,1,1,1,0,1,1,0
"50",4,0,1,0,1,0,0,0,1,1,0
"51",3,0,0,0,0,1,1,0,0,1,0
"52",3,0,0,1,0,0,1,1,0,0,0
"53",7,1,0,1,1,0,1,1,1,1,0
"54",5,0,1,0,1,0,1,0,1,1,0
"55",4,0,1,1,0,0,1,1,0,0,0
"56",6,1,1,1,1,1,0,0,0,1,0
"57",4,1,1,0,1,0,0,0,0,1,0
"58",5,0,1,1,0,0,1,1,1,0,0
"59",6,0,1,0,1,1,1,0,1,1,0
"60",4,0,0,0,1,1,1,1,0,0,0
"61",5,1,0,0,0,1,0,1,1,1,0
"62",6,1,1,1,1,1,0,0,0,1,0
"63",4,0,0,0,1,1,0,0,1,1,0
"64",4,0,0,1,1,0,0,1,0,1,0
"65",5,1,0,0,1,1,1,1,0,0,0
"66",4,0,0,0,0,1,1,0,1,1,0
"67",5,0,1,0,1,0,1,1,1,0,0
"68",7,1,1,1,0,1,1,0,1,1,0
"69",3,0,1,0,1,1,0,0,0,0,0
"70",3,0,1,1,0,0,0,0,1,0,0
"71",5,1,1,1,0,0,1,0,1,0,0
"72",8,1,0,1,1,1,1,1,1,1,0
"73",3,0,1,1,0,0,0,1,0,0,0
"74",5,1,0,1,1,0,0,1,0,1,0
"75",2,0,0,1,0,0,0,0,1,0,0
"76",7,1,1,1,1,1,1,0,0,1,0
"77",3,1,0,0,0,0,0,1,1,0,0
"78",6,0,1,1,1,0,0,1,1,1,0
"79",6,1,1,1,0,0,1,1,1,0,0
"80",5,1,0,1,0,1,0,1,0,1,0
"81",5,0,1,1,0,1,0,1,1,0,0
"82",0,0,0,0,0,0,0,0,0,0,0
"83",5,1,1,1,0,0,1,1,0,0,0
"84",3,1,0,0,0,0,1,0,1,0,0
"85",7,0,0,1,1,1,1,1,1,1,0
"86",4,0,1,1,0,0,1,0,0,1,0
"87",6,1,1,0,1,1,1,0,1,0,0
"88",3,0,0,1,0,1,0,1,0,0,0
"89",2,0,0,0,0,0,1,0,1,0,0
"90",5,1,0,0,0,1,0,1,1,1,0
"91",3,0,1,0,0,0,0,1,1,0,0
"92",6,0,1,1,0,1,1,1,1,0,0
"93",4,1,0,1,0,0,1,1,0,0,0
"94",6,0,1,1,1,0,1,0,1,1,0
"95",4,1,0,1,0,1,0,0,0,1,0
"96",2,0,0,0,0,1,0,1,0,0,0
"97",6,1,1,1,1,0,0,0,1,1,0
"98",4,1,0,0,1,0,1,0,1,0,0
"99",6,1,1,1,1,0,0,1,1,0,0
"100",1,0,0,0,0,0,0,0,0,0,1
