"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"2",17,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"3",16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
"4",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"5",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"6",17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"7",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
"8",15,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
"9",16,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"10",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"11",14,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0
"12",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"13",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"14",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"15",16,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"16",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"17",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"18",13,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"19",16,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
"20",15,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
"21",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"22",15,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0
"23",16,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0
"24",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
"25",17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"26",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"27",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"28",14,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
"29",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"30",18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"31",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"32",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"33",16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
"34",17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"35",16,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"36",14,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"37",17,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
"38",16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
"39",17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"40",17,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"41",17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"42",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"43",17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"44",18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"45",16,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
"46",15,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0
"47",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"48",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"49",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"50",17,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"51",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
