"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"2",7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
"3",9,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"4",11,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0
"5",9,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0
"6",7,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
"7",12,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0
"8",7,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
"9",7,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
"10",11,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0
"11",10,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0
"12",10,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
"13",7,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
"14",6,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"15",6,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"16",10,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0
"17",12,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0
"18",12,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0
"19",8,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"20",10,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0
"21",6,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
"22",11,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0
"23",16,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
"24",8,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
"25",7,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"26",11,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0
"27",12,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"28",12,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0
"29",12,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0
"30",7,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"31",8,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0
"32",10,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0
"33",11,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0
"34",14,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
"35",7,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
"36",6,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"37",7,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"38",12,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0
"39",13,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
"40",11,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0
"41",7,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"42",6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
"43",12,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0
"44",9,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
"45",11,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0
"46",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"47",12,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0
"48",12,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0
"49",9,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
"50",8,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0
"51",11,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
"52",10,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0
"53",13,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0
"54",11,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
"55",11,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
"56",11,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0
"57",11,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
"58",8,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
"59",8,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0
"60",10,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0
"61",12,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
"62",6,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
"63",8,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0
"64",9,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"65",7,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
"66",9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0
"67",13,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0
"68",8,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
"69",10,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
"70",9,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
"71",10,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
"72",8,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
"73",13,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
"74",13,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
"75",10,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0
"76",9,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0
"77",7,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"78",9,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0
"79",13,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
"80",12,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0
"81",11,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0
"82",13,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
"83",7,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
