"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",4,1,1,0,0,1,1,0,0,0,0
"2",8,1,1,0,1,1,1,1,1,1,0
"3",2,0,0,0,1,1,0,0,0,0,0
"4",4,0,1,0,1,1,1,0,0,0,0
"5",2,0,0,1,1,0,0,0,0,0,0
"6",4,1,0,1,0,0,0,1,1,0,0
"7",2,0,0,1,1,0,0,0,0,0,0
"8",3,0,1,0,1,0,1,0,0,0,0
"9",2,0,0,1,0,1,0,0,0,0,0
"10",2,0,0,0,1,0,1,0,0,0,0
"11",4,1,0,0,0,0,1,1,0,1,0
"12",5,1,1,0,0,0,1,1,0,1,0
"13",4,1,0,1,0,0,0,0,1,1,0
"14",5,0,1,1,1,0,1,0,1,0,0
"15",6,0,1,1,1,0,0,1,1,1,0
"16",5,1,0,0,1,1,1,0,1,0,0
"17",5,0,0,1,1,1,1,0,1,0,0
"18",7,1,1,1,1,1,1,1,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
