"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",5,1,0,0,1,1,1,0,0,1,0
"2",3,0,0,0,1,1,0,1,0,0,0
"3",5,0,1,0,0,1,1,0,1,1,0
"4",5,1,0,1,0,0,0,1,1,1,0
"5",5,1,1,1,0,0,0,0,1,1,0
"6",4,0,0,1,0,0,1,1,0,1,0
"7",1,0,0,0,0,1,0,0,0,0,0
"8",7,1,1,1,0,1,1,0,1,1,0
"9",1,1,0,0,0,0,0,0,0,0,0
"10",4,0,1,0,0,0,1,1,1,0,0
"11",4,1,0,0,0,0,0,1,1,1,0
"12",3,1,1,0,0,1,0,0,0,0,0
"13",5,1,0,1,1,1,0,0,0,1,0
"14",5,1,0,1,0,0,1,0,1,1,0
"15",5,0,1,1,1,0,0,1,0,1,0
"16",6,0,1,1,0,1,1,1,1,0,0
"17",3,1,0,0,0,1,0,0,0,1,0
"18",6,1,0,1,1,1,0,0,1,1,0
"19",6,1,1,0,1,0,1,1,0,1,0
"20",5,1,0,0,1,0,1,1,1,0,0
"21",6,1,1,0,1,0,1,1,0,1,0
"22",2,1,0,0,0,0,1,0,0,0,0
"23",5,0,0,0,1,0,1,1,1,1,0
"24",3,0,0,1,0,0,1,1,0,0,0
"25",6,1,1,0,0,1,1,0,1,1,0
"26",5,1,0,1,1,1,0,1,0,0,0
"27",3,1,0,0,0,1,0,1,0,0,0
"28",5,1,1,0,0,1,1,0,0,1,0
"29",6,1,1,0,1,1,0,1,0,1,0
"30",5,0,1,0,1,1,1,0,1,0,0
"31",6,1,0,1,0,0,1,1,1,1,0
"32",3,1,0,0,1,0,0,0,1,0,0
"33",4,1,1,0,0,1,1,0,0,0,0
"34",5,0,1,0,1,0,1,0,1,1,0
"35",6,0,0,1,1,1,1,0,1,1,0
"36",3,1,0,0,0,1,1,0,0,0,0
"37",6,0,1,0,1,0,1,1,1,1,0
"38",6,0,1,1,1,1,1,1,0,0,0
"39",5,0,1,1,0,1,1,0,0,1,0
"40",5,1,1,0,0,1,1,0,1,0,0
"41",4,1,1,1,1,0,0,0,0,0,0
"42",4,0,0,1,1,0,1,0,1,0,0
"43",2,0,0,0,0,0,0,0,1,1,0
"44",4,1,0,0,1,0,1,1,0,0,0
"45",6,0,1,0,0,1,1,1,1,1,0
"46",2,0,0,0,0,1,0,0,0,1,0
"47",2,1,0,0,1,0,0,0,0,0,0
"48",5,1,1,1,1,0,1,0,0,0,0
"49",4,0,1,0,0,1,1,1,0,0,0
"50",7,1,1,1,1,1,1,1,0,0,0
"51",2,1,0,0,0,1,0,0,0,0,0
"52",5,0,1,0,1,1,0,0,1,1,0
"53",5,0,0,1,1,1,0,1,1,0,0
"54",3,0,1,0,0,0,0,1,1,0,0
"55",4,0,1,0,0,0,1,0,1,1,0
"56",4,0,0,0,1,0,1,1,0,1,0
"57",7,1,1,0,1,1,0,1,1,1,0
"58",6,1,1,1,0,0,1,1,1,0,0
"59",6,1,0,1,1,1,0,0,1,1,0
"60",5,1,1,1,0,1,0,1,0,0,0
"61",4,0,0,1,1,1,0,0,0,1,0
"62",1,0,0,0,0,0,0,0,0,1,0
"63",6,1,0,1,1,0,1,1,1,0,0
"64",6,1,0,1,1,1,1,0,1,0,0
"65",6,1,1,1,1,1,0,0,0,1,0
"66",7,1,1,1,0,1,1,0,1,1,0
"67",4,0,1,1,0,0,1,1,0,0,0
"68",3,0,0,0,1,1,0,0,0,1,0
"69",6,0,0,1,1,1,1,1,0,1,0
"70",4,0,1,1,1,0,1,0,0,0,0
"71",6,1,0,1,1,1,1,0,1,0,0
"72",7,1,0,1,1,1,1,1,0,1,0
"73",6,0,1,1,1,1,1,1,0,0,0
"74",4,0,1,1,0,1,0,0,1,0,0
"75",4,0,0,0,0,1,0,1,1,1,0
"76",3,0,1,0,1,0,1,0,0,0,0
"77",1,0,0,0,0,1,0,0,0,0,0
"78",5,0,1,1,0,1,1,0,0,1,0
"79",5,1,0,1,1,0,0,1,1,0,0
"80",3,0,0,1,0,0,0,1,1,0,0
"81",4,1,1,1,1,0,0,0,0,0,0
"82",5,0,1,0,0,0,1,1,1,1,0
"83",4,0,1,0,1,1,0,1,0,0,0
"84",3,0,1,1,1,0,0,0,0,0,0
"85",6,1,1,1,0,1,0,0,1,1,0
"86",4,1,0,0,0,0,1,0,1,1,0
"87",4,0,0,0,1,0,1,1,0,1,0
"88",6,1,1,0,1,0,0,1,1,1,0
"89",3,0,0,0,0,0,1,1,0,1,0
"90",5,1,0,1,1,1,0,0,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
