"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",5,0,1,0,1,0,1,1,1,0,0
"2",5,1,0,1,1,1,1,0,0,0,0
"3",6,1,0,1,1,0,1,1,0,1,0
"4",3,0,0,0,1,1,0,1,0,0,0
"5",4,0,1,1,0,0,1,0,0,1,0
"6",6,0,1,1,1,1,1,0,1,0,0
"7",4,1,0,0,0,1,1,0,1,0,0
"8",2,0,1,0,0,0,0,1,0,0,0
"9",5,1,0,0,1,1,0,1,0,1,0
"10",5,0,1,0,1,0,1,1,0,1,0
"11",5,1,0,1,0,0,1,0,1,1,0
"12",2,0,0,0,0,0,1,0,0,1,0
"13",3,0,0,0,0,0,1,0,1,1,0
"14",6,1,0,1,1,1,0,0,1,1,0
"15",6,0,0,1,1,1,1,1,0,1,0
"16",4,1,1,1,0,0,0,1,0,0,0
"17",3,1,0,0,0,1,0,0,1,0,0
"18",4,0,0,0,0,1,1,1,1,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
