"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",7,1,1,1,1,1,0,0,1,1,0
"2",3,1,1,0,0,0,0,1,0,0,0
"3",3,0,0,1,0,0,1,0,1,0,0
"4",7,1,0,1,1,1,0,1,1,1,0
"5",4,0,0,0,0,1,1,1,0,1,0
"6",5,0,0,1,1,1,0,1,0,1,0
"7",1,0,0,0,0,1,0,0,0,0,0
"8",3,0,0,0,1,1,0,1,0,0,0
"9",6,1,1,0,1,1,0,1,0,1,0
"10",5,0,1,1,1,0,1,0,0,1,0
"11",4,0,0,1,0,0,1,1,0,1,0
"12",5,1,0,1,0,0,1,0,1,1,0
"13",3,0,0,0,0,0,0,1,1,1,0
"14",3,1,0,1,0,1,0,0,0,0,0
"15",5,0,1,0,1,0,0,1,1,1,0
"16",4,0,0,0,1,0,0,1,1,1,0
"17",4,1,1,0,0,1,0,0,0,1,0
"18",3,0,1,0,0,0,1,0,0,1,0
"19",7,1,1,1,1,1,1,1,0,0,0
"20",7,1,1,0,1,0,1,1,1,1,0
"21",2,0,0,0,0,0,0,1,0,1,0
"22",3,0,1,0,1,0,0,0,0,1,0
"23",5,1,1,1,0,1,0,0,1,0,0
"24",5,1,1,0,0,0,1,1,0,1,0
"25",5,0,1,1,1,1,0,0,0,1,0
"26",9,1,1,1,1,1,1,1,1,1,0
"27",5,1,0,0,1,0,1,1,1,0,0
"28",1,1,0,0,0,0,0,0,0,0,0
"29",6,1,1,1,0,1,0,1,0,1,0
"30",6,1,0,1,0,1,1,1,0,1,0
"31",4,1,1,0,1,1,0,0,0,0,0
"32",5,1,0,0,0,1,1,0,1,1,0
"33",6,1,1,1,0,0,1,0,1,1,0
"34",7,1,0,1,1,0,1,1,1,1,0
"35",6,0,1,1,1,1,0,1,1,0,0
"36",5,1,1,0,0,0,1,1,0,1,0
"37",5,1,0,0,0,0,1,1,1,1,0
"38",7,0,1,1,1,1,1,1,1,0,0
"39",6,1,1,1,1,0,0,1,0,1,0
"40",7,1,1,0,1,1,1,1,0,1,0
"41",5,0,1,0,0,1,1,1,1,0,0
"42",5,1,0,1,1,1,0,0,1,0,0
"43",3,0,0,0,0,1,0,1,1,0,0
"44",7,1,1,1,1,0,1,1,1,0,0
"45",5,0,1,0,0,0,1,1,1,1,0
"46",3,1,0,0,0,0,0,0,1,1,0
"47",4,1,1,0,1,0,0,0,1,0,0
"48",6,0,1,1,0,0,1,1,1,1,0
"49",5,1,0,0,1,0,0,1,1,1,0
"50",4,1,0,1,1,1,0,0,0,0,0
"51",6,0,1,1,1,0,1,0,1,1,0
"52",4,0,1,0,1,0,1,1,0,0,0
"53",2,0,0,0,0,1,0,0,1,0,0
"54",6,1,0,1,1,0,1,1,1,0,0
"55",5,1,0,1,1,0,1,0,1,0,0
"56",2,0,0,0,1,0,0,0,1,0,0
"57",4,0,0,1,1,1,0,0,1,0,0
"58",6,1,1,0,1,1,1,1,0,0,0
"59",4,1,0,0,1,0,1,0,1,0,0
"60",5,1,1,0,0,0,1,0,1,1,0
"61",3,1,0,0,1,0,1,0,0,0,0
"62",7,1,0,1,0,1,1,1,1,1,0
"63",5,0,0,1,0,1,1,1,0,1,0
"64",4,1,1,0,0,1,0,0,0,1,0
"65",5,1,1,0,0,0,0,1,1,1,0
"66",7,1,1,1,1,0,1,0,1,1,0
"67",4,1,0,0,1,0,0,1,1,0,0
"68",5,1,1,0,0,1,0,1,1,0,0
"69",4,0,1,0,0,0,1,1,1,0,0
"70",5,1,0,1,1,0,1,0,0,1,0
"71",3,0,1,0,0,1,0,0,1,0,0
"72",5,0,0,1,1,1,1,1,0,0,0
"73",5,1,0,1,0,0,1,1,0,1,0
"74",5,1,1,0,0,0,0,1,1,1,0
"75",6,1,1,0,1,0,1,1,1,0,0
"76",7,1,1,1,1,1,0,1,0,1,0
"77",5,0,0,1,0,0,1,1,1,1,0
"78",4,0,1,0,1,0,0,1,1,0,0
"79",5,0,1,1,1,0,1,0,1,0,0
"80",5,0,0,1,1,0,0,1,1,1,0
"81",6,1,1,0,1,0,1,1,0,1,0
"82",8,1,1,1,0,1,1,1,1,1,0
"83",5,1,1,1,0,1,0,0,1,0,0
"84",6,1,1,0,1,1,0,1,0,1,0
"85",8,1,1,1,1,1,1,1,1,0,0
"86",3,0,1,0,0,0,1,0,1,0,0
"87",7,1,1,1,1,1,1,0,1,0,0
"88",5,0,1,1,1,0,0,0,1,1,0
"89",5,1,0,0,1,1,0,1,0,1,0
"90",7,1,0,0,1,1,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
