"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",6,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"2",10,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0
"3",7,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"4",11,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0
"5",10,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0
"6",10,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0
"7",9,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0
"8",6,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"9",9,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0
"10",8,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
"11",8,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
"12",10,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0
"13",12,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0
"14",9,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0
"15",9,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
"16",10,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0
"17",8,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
"18",9,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
