"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",2,0,1,0,0,0,1,0,0,0,0
"2",3,1,0,0,0,1,1,0,0,0,0
"3",5,0,1,1,0,0,1,1,0,1,0
"4",4,0,1,0,0,1,0,1,1,0,0
"5",2,0,0,0,1,0,1,0,0,0,0
"6",3,0,0,1,0,0,0,0,1,1,0
"7",1,0,1,0,0,0,0,0,0,0,0
"8",6,0,1,0,1,1,1,1,0,1,0
"9",4,0,1,0,0,0,1,1,0,1,0
"10",5,0,1,1,1,0,0,0,1,1,0
"11",7,1,1,1,1,1,0,0,1,1,0
"12",5,0,0,0,1,1,1,1,1,0,0
"13",7,0,1,1,1,1,1,1,0,1,0
"14",6,1,0,1,0,1,0,1,1,1,0
"15",6,0,0,1,1,1,0,1,1,1,0
"16",1,1,0,0,0,0,0,0,0,0,0
"17",6,1,0,1,1,1,0,0,1,1,0
"18",6,1,0,1,1,1,1,0,1,0,0
"19",4,0,0,1,0,1,1,0,1,0,0
"20",2,0,0,1,0,0,0,0,1,0,0
"21",3,0,0,1,1,0,0,1,0,0,0
"22",6,1,0,1,1,0,1,1,1,0,0
"23",4,0,1,0,1,1,0,0,0,1,0
"24",3,0,0,1,0,0,0,1,1,0,0
"25",2,0,1,0,0,0,0,0,1,0,0
"26",4,1,0,1,0,1,0,0,1,0,0
"27",5,0,1,1,0,1,1,0,0,1,0
"28",6,1,0,0,1,1,1,1,1,0,0
"29",5,0,0,1,1,0,1,1,0,1,0
"30",5,1,0,0,1,0,0,1,1,1,0
"31",5,0,1,1,0,1,1,0,1,0,0
"32",5,0,1,1,1,0,1,0,0,1,0
"33",6,0,0,1,1,1,1,1,1,0,0
"34",3,0,0,0,0,0,1,0,1,1,0
"35",6,1,1,0,1,0,1,1,0,1,0
"36",6,0,1,1,1,0,0,1,1,1,0
"37",6,0,1,1,1,1,1,0,1,0,0
"38",4,1,0,1,0,0,1,0,0,1,0
"39",4,0,0,0,1,0,0,1,1,1,0
"40",4,0,1,0,1,0,1,0,1,0,0
"41",5,0,1,1,0,0,0,1,1,1,0
"42",6,0,0,1,1,1,1,1,1,0,0
"43",5,1,0,0,0,0,1,1,1,1,0
"44",3,1,1,0,0,0,0,0,0,1,0
"45",3,0,1,1,0,1,0,0,0,0,0
"46",3,0,0,0,1,1,0,1,0,0,0
"47",3,1,0,0,0,0,0,1,0,1,0
"48",4,0,0,0,1,0,0,1,1,1,0
"49",3,0,0,1,0,0,0,0,1,1,0
"50",3,0,0,1,0,0,1,0,0,1,0
"51",5,0,0,1,1,1,0,0,1,1,0
"52",6,1,0,1,0,1,1,0,1,1,0
"53",4,1,0,1,0,0,1,0,0,1,0
"54",4,1,0,0,0,0,1,1,0,1,0
"55",4,0,1,1,0,0,1,0,0,1,0
"56",4,0,0,0,1,0,1,0,1,1,0
"57",6,1,0,1,1,0,1,1,0,1,0
"58",6,1,0,1,0,1,1,1,0,1,0
"59",7,1,1,1,0,1,1,1,0,1,0
"60",3,0,0,0,0,0,1,1,0,1,0
"61",3,1,1,0,0,0,0,1,0,0,0
"62",3,0,1,0,0,1,1,0,0,0,0
"63",7,1,1,1,1,1,1,0,1,0,0
"64",6,1,0,0,1,1,1,1,1,0,0
"65",6,0,1,1,0,0,1,1,1,1,0
"66",4,1,0,1,0,0,1,0,0,1,0
"67",3,0,0,0,1,0,1,0,1,0,0
"68",5,1,1,0,1,0,1,1,0,0,0
"69",7,0,0,1,1,1,1,1,1,1,0
"70",7,1,1,0,1,0,1,1,1,1,0
"71",6,1,1,1,0,0,1,1,1,0,0
"72",5,0,0,1,0,1,1,0,1,1,0
"73",5,1,1,0,0,0,1,0,1,1,0
"74",7,0,1,1,1,1,1,1,0,1,0
"75",6,1,1,1,0,0,1,0,1,1,0
"76",5,0,1,1,1,1,0,0,1,0,0
"77",4,1,1,0,0,0,1,0,1,0,0
"78",7,1,1,1,1,1,0,0,1,1,0
"79",4,1,0,0,1,0,1,0,1,0,0
"80",5,0,1,0,1,0,1,0,1,1,0
"81",1,0,0,0,0,0,0,0,0,1,0
"82",2,1,0,0,0,0,0,0,1,0,0
"83",4,1,0,0,0,0,1,1,1,0,0
"84",1,0,1,0,0,0,0,0,0,0,0
"85",6,1,0,0,1,1,0,1,1,1,0
"86",3,0,0,0,0,1,1,0,1,0,0
"87",5,1,1,0,0,1,1,0,1,0,0
"88",6,1,0,1,0,1,1,0,1,1,0
"89",5,0,1,1,0,0,1,1,0,1,0
"90",4,0,1,1,0,1,0,0,1,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
