"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",11,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0
"2",7,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
"3",9,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0
"4",8,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
"5",12,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
"6",11,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0
"7",10,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0
"8",6,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
"9",8,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
"10",10,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0
"11",7,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"12",7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
"13",9,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0
"14",9,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0
"15",13,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0
"16",7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
"17",10,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
"18",8,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
"19",12,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"20",10,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"21",11,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0
"22",7,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"23",9,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
"24",6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
"25",9,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0
"26",9,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0
"27",11,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
"28",9,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0
"29",12,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0
"30",11,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0
"31",7,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0
"32",9,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0
"33",10,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
