"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",12,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0
"2",9,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
"3",9,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0
"4",6,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"5",12,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0
"6",11,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0
"7",8,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
"8",9,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0
"9",12,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0
"10",9,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0
"11",5,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
"12",11,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0
"13",8,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0
"14",11,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0
"15",8,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0
"16",10,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
"17",10,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0
"18",11,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0
"19",13,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0
"20",15,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"21",8,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
"22",10,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
"23",12,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
"24",10,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
"25",12,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0
"26",10,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0
"27",10,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0
"28",11,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
"29",10,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
"30",9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
"31",10,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0
"32",8,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
"33",8,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
"34",8,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
"35",13,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0
"36",11,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
"37",7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
"38",9,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0
"39",7,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
"40",11,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0
"41",14,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"42",8,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0
"43",4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"44",9,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0
"45",11,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0
"46",12,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"47",11,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
"48",12,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0
"49",10,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0
"50",8,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0
"51",4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"52",9,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
"53",8,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"54",10,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
"55",7,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
