"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"2",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"3",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
"4",17,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"5",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"6",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"7",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"8",15,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"9",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"10",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
"11",16,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"12",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"13",16,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"14",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"15",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"16",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"17",18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"18",17,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"19",16,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
"20",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"21",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"22",17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"23",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"24",16,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0
"25",14,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0
"26",16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"27",17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"28",16,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
"29",16,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
"30",16,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"31",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"32",18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"33",15,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"34",14,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0
"35",16,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0
"36",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"37",17,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"38",16,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
"39",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"40",17,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"41",17,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"42",16,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"43",17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"44",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"45",17,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"46",17,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"47",16,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"48",15,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
"49",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"50",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"51",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"52",16,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0
"53",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"54",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"55",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"56",15,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
"57",16,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"58",15,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"59",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
