"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",10,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0
"2",9,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
"3",11,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0
"4",7,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
"5",7,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
"6",9,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0
"7",10,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0
"8",10,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"9",8,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"10",13,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0
"11",8,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0
"12",8,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
"13",11,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0
"14",10,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
"15",6,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
"16",13,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0
"17",9,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0
"18",9,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
"19",8,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"20",8,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
