"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",10,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0
"2",12,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0
"3",10,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
"4",12,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0
"5",8,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"6",10,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0
"7",7,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
"8",11,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0
"9",8,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0
"10",11,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0
"11",12,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0
"12",9,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0
"13",10,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0
"14",13,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
"15",11,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
"16",12,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0
"17",6,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"18",12,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0
"19",13,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0
"20",9,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0
"21",9,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
"22",8,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
"23",8,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
"24",8,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"25",9,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0
"26",10,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
