"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",3,1,0,0,0,0,0,1,0,1,0
"2",7,1,1,1,1,0,0,1,1,1,0
"3",4,0,1,1,0,1,0,0,1,0,0
"4",4,0,0,1,0,0,1,1,1,0,0
"5",5,0,1,0,0,1,1,0,1,1,0
"6",8,1,0,1,1,1,1,1,1,1,0
"7",5,1,1,1,0,0,0,0,1,1,0
"8",8,1,1,1,1,1,1,0,1,1,0
"9",4,0,0,1,1,0,0,1,1,0,0
"10",5,1,1,1,0,0,0,1,0,1,0
"11",6,1,1,0,0,1,1,1,1,0,0
"12",5,1,1,0,0,1,1,0,1,0,0
"13",6,1,1,1,1,0,1,0,0,1,0
"14",4,1,1,0,0,0,0,1,1,0,0
"15",3,0,1,0,1,0,1,0,0,0,0
"16",7,1,1,1,0,1,1,1,1,0,0
"17",6,0,0,1,1,0,1,1,1,1,0
"18",6,1,0,1,1,1,0,0,1,1,0
"19",3,0,1,0,0,0,0,0,1,1,0
"20",3,0,1,0,1,0,1,0,0,0,0
"21",6,0,0,1,1,1,1,0,1,1,0
"22",5,0,1,1,1,1,0,1,0,0,0
"23",6,1,1,1,0,1,1,0,1,0,0
"24",5,1,1,1,0,0,0,1,0,1,0
"25",4,1,1,0,0,1,1,0,0,0,0
"26",4,1,1,0,1,0,0,1,0,0,0
"27",4,0,1,0,0,1,1,0,0,1,0
"28",5,0,0,1,1,0,0,1,1,1,0
"29",5,0,0,0,1,1,1,1,0,1,0
"30",4,0,0,0,1,1,0,1,1,0,0
"31",4,0,0,0,1,1,1,1,0,0,0
"32",5,1,1,0,0,1,0,1,1,0,0
"33",7,1,1,1,1,1,1,0,0,1,0
"34",4,1,0,0,1,1,0,1,0,0,0
"35",5,0,0,0,1,1,1,0,1,1,0
"36",6,1,1,1,1,0,1,1,0,0,0
"37",4,1,0,0,0,1,1,0,1,0,0
"38",6,1,1,0,1,1,0,0,1,1,0
"39",6,1,1,0,1,1,1,0,0,1,0
"40",1,0,0,0,0,1,0,0,0,0,0
"41",6,0,0,1,1,1,1,1,1,0,0
"42",3,1,1,0,0,1,0,0,0,0,0
"43",5,0,0,1,0,1,1,1,0,1,0
"44",5,1,1,0,1,1,1,0,0,0,0
"45",2,1,1,0,0,0,0,0,0,0,0
"46",4,1,1,1,0,1,0,0,0,0,0
"47",3,0,0,1,0,0,1,1,0,0,0
"48",7,0,1,1,1,1,1,1,0,1,0
"49",1,0,0,0,0,1,0,0,0,0,0
"50",5,0,0,0,1,1,0,1,1,1,0
"51",3,1,0,1,0,0,0,1,0,0,0
"52",7,1,1,0,1,0,1,1,1,1,0
"53",2,0,0,1,0,1,0,0,0,0,0
"54",5,0,1,0,1,1,1,0,1,0,0
"55",3,1,0,0,1,0,0,0,1,0,0
"56",4,0,0,0,1,1,0,1,0,1,0
"57",4,1,0,1,0,1,1,0,0,0,0
"58",5,0,0,1,1,0,0,1,1,1,0
"59",3,1,0,0,0,1,1,0,0,0,0
"60",4,0,1,1,1,0,1,0,0,0,0
"61",2,0,1,0,1,0,0,0,0,0,0
"62",4,0,0,1,1,1,0,0,0,1,0
"63",1,0,0,0,0,0,0,1,0,0,0
"64",6,0,0,0,1,1,1,1,1,1,0
"65",3,0,1,0,1,1,0,0,0,0,0
"66",6,1,1,1,0,1,1,1,0,0,0
"67",3,0,0,1,1,0,0,0,0,1,0
"68",2,0,1,0,0,0,0,1,0,0,0
"69",6,1,1,1,0,1,0,1,0,1,0
"70",7,1,1,1,0,1,1,1,1,0,0
"71",7,1,1,1,0,1,0,1,1,1,0
"72",4,0,0,0,1,1,0,1,1,0,0
"73",5,0,0,1,1,1,1,1,0,0,0
"74",4,1,0,0,0,1,0,0,1,1,0
"75",4,0,1,0,1,0,1,0,0,1,0
"76",5,1,0,0,1,1,1,1,0,0,0
"77",6,0,1,0,1,1,1,0,1,1,0
"78",4,0,0,1,0,0,1,0,1,1,0
"79",2,0,0,0,0,0,0,0,1,1,0
"80",2,0,1,0,0,0,0,1,0,0,0
"81",3,0,0,0,0,0,0,1,1,1,0
"82",6,1,1,1,1,0,1,0,1,0,0
"83",4,0,1,0,1,1,0,0,1,0,0
"84",3,0,0,0,0,1,0,1,1,0,0
"85",2,1,1,0,0,0,0,0,0,0,0
"86",3,0,0,0,1,0,1,0,1,0,0
"87",6,1,0,1,0,0,1,1,1,1,0
"88",5,0,1,1,0,0,1,0,1,1,0
"89",4,0,0,0,1,1,1,1,0,0,0
"90",3,1,0,1,0,0,1,0,0,0,0
"91",8,1,1,1,0,1,1,1,1,1,0
"92",3,0,0,1,0,0,1,0,0,1,0
"93",5,0,0,1,1,0,0,1,1,1,0
"94",3,1,0,1,0,0,0,1,0,0,0
"95",3,0,0,0,1,0,1,0,0,1,0
"96",7,1,1,0,1,1,0,1,1,1,0
"97",5,0,1,1,1,0,0,0,1,1,0
"98",2,0,0,0,0,0,0,0,1,1,0
"99",5,1,0,0,1,1,0,0,1,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
