"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",7,0,1,1,1,1,1,1,0,1,0
"2",9,1,1,1,1,1,1,1,1,1,0
"3",7,0,1,1,1,1,1,0,1,1,0
"4",8,0,1,1,1,1,1,1,1,1,0
"5",7,0,1,0,1,1,1,1,1,1,0
"6",9,1,1,1,1,1,1,1,1,1,0
"7",8,1,1,0,1,1,1,1,1,1,0
"8",7,0,1,1,1,0,1,1,1,1,0
"9",9,1,1,1,1,1,1,1,1,1,0
"10",9,1,1,1,1,1,1,1,1,1,0
"11",8,1,1,1,1,1,1,1,1,0,0
"12",9,1,1,1,1,1,1,1,1,1,0
"13",7,1,0,0,1,1,1,1,1,1,0
"14",7,1,1,1,1,0,0,1,1,1,0
"15",9,1,1,1,1,1,1,1,1,1,0
"16",8,1,1,1,1,1,1,0,1,1,0
"17",7,1,1,1,0,1,0,1,1,1,0
"18",7,1,1,1,0,1,1,0,1,1,0
"19",8,1,0,1,1,1,1,1,1,1,0
"20",8,1,1,1,0,1,1,1,1,1,0
"21",9,1,1,1,1,1,1,1,1,1,0
"22",9,1,1,1,1,1,1,1,1,1,0
"23",8,0,1,1,1,1,1,1,1,1,0
"24",6,0,1,1,1,1,0,1,0,1,0
"25",8,1,1,1,1,0,1,1,1,1,0
"26",9,1,1,1,1,1,1,1,1,1,0
"27",9,1,1,1,1,1,1,1,1,1,0
"28",8,1,0,1,1,1,1,1,1,1,0
"29",8,1,1,1,1,1,0,1,1,1,0
"30",7,1,1,1,0,1,1,0,1,1,0
"31",8,1,1,1,1,1,1,1,1,0,0
"32",8,0,1,1,1,1,1,1,1,1,0
"33",9,1,1,1,1,1,1,1,1,1,0
"34",9,1,1,1,1,1,1,1,1,1,0
"35",9,1,1,1,1,1,1,1,1,1,0
"36",8,1,1,1,1,0,1,1,1,1,0
"37",9,1,1,1,1,1,1,1,1,1,0
"38",8,1,1,0,1,1,1,1,1,1,0
"39",8,1,1,1,0,1,1,1,1,1,0
"40",8,1,1,1,1,1,1,1,1,0,0
"41",7,0,1,1,0,1,1,1,1,1,0
"42",8,1,1,1,1,1,0,1,1,1,0
"43",9,1,1,1,1,1,1,1,1,1,0
"44",8,0,1,1,1,1,1,1,1,1,0
"45",9,1,1,1,1,1,1,1,1,1,0
"46",8,1,1,1,0,1,1,1,1,1,0
"47",9,1,1,1,1,1,1,1,1,1,0
"48",7,1,1,1,1,1,0,1,0,1,0
"49",8,1,0,1,1,1,1,1,1,1,0
"50",9,1,1,1,1,1,1,1,1,1,0
"51",8,1,1,0,1,1,1,1,1,1,0
"52",7,1,1,1,1,0,1,0,1,1,0
"53",8,1,1,1,1,1,1,0,1,1,0
"54",8,1,1,1,1,1,0,1,1,1,0
"55",8,0,1,1,1,1,1,1,1,1,0
"56",9,1,1,1,1,1,1,1,1,1,0
"57",9,1,1,1,1,1,1,1,1,1,0
"58",6,0,1,0,1,1,1,0,1,1,0
"59",9,1,1,1,1,1,1,1,1,1,0
"60",7,1,1,0,1,1,1,1,1,0,0
"61",9,1,1,1,1,1,1,1,1,1,0
"62",7,1,1,1,1,1,0,1,1,0,0
"63",9,1,1,1,1,1,1,1,1,1,0
"64",8,1,0,1,1,1,1,1,1,1,0
"65",8,1,1,1,1,0,1,1,1,1,0
"66",9,1,1,1,1,1,1,1,1,1,0
"67",9,1,1,1,1,1,1,1,1,1,0
"68",9,1,1,1,1,1,1,1,1,1,0
"69",9,1,1,1,1,1,1,1,1,1,0
"70",9,1,1,1,1,1,1,1,1,1,0
"71",8,1,1,0,1,1,1,1,1,1,0
"72",9,1,1,1,1,1,1,1,1,1,0
"73",5,0,1,0,1,0,0,1,1,1,0
"74",9,1,1,1,1,1,1,1,1,1,0
"75",8,1,1,0,1,1,1,1,1,1,0
"76",7,0,1,1,1,1,0,1,1,1,0
"77",8,0,1,1,1,1,1,1,1,1,0
"78",9,1,1,1,1,1,1,1,1,1,0
"79",8,0,1,1,1,1,1,1,1,1,0
"80",9,1,1,1,1,1,1,1,1,1,0
"81",8,1,1,1,1,1,0,1,1,1,0
"82",8,1,0,1,1,1,1,1,1,1,0
"83",6,0,1,1,1,0,1,1,0,1,0
"84",8,1,1,1,1,1,1,1,1,0,0
"85",7,1,1,1,1,0,1,1,1,0,0
"86",8,0,1,1,1,1,1,1,1,1,0
"87",8,1,1,1,1,1,1,1,0,1,0
"88",8,0,1,1,1,1,1,1,1,1,0
"89",7,1,1,1,1,0,0,1,1,1,0
"90",7,1,0,1,1,1,1,1,0,1,0
"91",7,0,1,1,1,1,1,0,1,1,0
"92",7,1,1,1,0,0,1,1,1,1,0
"93",7,1,1,1,1,1,1,1,0,0,0
"94",8,1,1,1,1,0,1,1,1,1,0
"95",7,1,0,1,1,1,1,1,1,0,0
"96",8,1,1,1,1,1,1,1,1,0,0
"97",8,0,1,1,1,1,1,1,1,1,0
"98",6,0,1,1,0,1,1,1,0,1,0
"99",9,1,1,1,1,1,1,1,1,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
