"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",16,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
"2",17,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
"3",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"4",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"5",17,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"6",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"7",16,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"8",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"9",17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"10",15,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"11",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"12",18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"13",14,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
"14",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"15",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"16",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"17",16,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"18",17,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"19",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"20",17,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"21",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"22",17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"23",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"24",18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"25",17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"26",16,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"27",16,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"28",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"29",13,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0
"30",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
"31",16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
"32",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"33",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"34",16,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"35",17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"36",18,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"37",18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"38",18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"39",18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"40",18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"41",17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"42",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"43",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"44",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"45",17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
"46",17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"47",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
"48",17,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"49",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"50",13,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0
"51",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"52",17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
"53",15,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"54",17,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"55",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"56",15,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"57",16,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
"58",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"59",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"60",17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"61",16,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"62",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"63",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"64",15,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0
"65",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"66",16,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"67",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"68",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"69",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"70",17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"71",18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"72",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"73",18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"74",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"75",17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"76",18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"77",18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"78",19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"79",18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"80",16,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"81",14,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0
"82",16,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"83",17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
"84",15,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0
"85",17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"86",18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"87",17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"88",15,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"89",17,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"90",16,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
